date,BRAZOS,NECHES
1895-01-31,27.877445562962624,90.54636721575326
1895-02-28,36.37854554399073,46.01607328058746
1895-03-31,16.53234693055375,106.34760303431372
1895-04-30,43.541086251452114,58.72775426980557
1895-05-31,83.67295962812707,125.84087937307677
1895-06-30,130.14321708327924,167.0990086512519
1895-07-31,74.63138743681837,128.32180347361154
1895-08-31,46.17352673287654,91.86937880794727
1895-09-30,12.718197009303772,34.79563192402555
1895-10-31,62.48721596431299,68.25173095251523
1895-11-30,75.62535124530835,112.66607246007311
1895-12-31,62.335653993550494,91.95112974278015
1896-01-31,39.552103887976806,112.52342448098194
1896-02-29,35.730654742666765,128.9607942755444
1896-03-31,19.07363494419051,90.45410857778009
1896-04-30,42.32589377493871,92.5414702878708
1896-05-31,30.44954757954005,60.674518914580325
1896-06-30,23.047679638828658,61.58786108530382
1896-07-31,63.04623946329053,12.062266629365734
1896-08-31,36.84402398390965,58.321104074458546
1896-09-30,93.26593363487659,85.80836751641411
1896-10-31,72.30919630954895,138.79718384106022
1896-11-30,26.57363234867496,103.32467273393719
1896-12-31,37.733342404357906,29.069268676286367
1897-01-31,47.910760436538396,157.4876916630625
1897-02-28,9.285710188910137,43.39226077868525
1897-03-31,92.52965908362175,165.05378414977903
1897-04-30,47.752265629490566,75.11543251156272
1897-05-31,114.35168958559534,95.7213825738873
1897-06-30,81.23662863438435,100.79816167838318
1897-07-31,30.463085729719992,51.64535414906444
1897-08-31,63.48999761755819,86.04220982676148
1897-09-30,49.7294240990604,44.13139578787007
1897-10-31,44.027441404069656,91.17333306618809
1897-11-30,9.970189582616864,49.736082355434114
1897-12-31,29.322666755873847,164.09499478376352
1898-01-31,36.07256410128891,153.1407690413645
1898-02-28,38.6414968050274,85.99164088475976
1898-03-31,57.386113781328405,76.76344818513962
1898-04-30,56.913444305235814,59.616561299410385
1898-05-31,79.69690520798376,69.9546165312809
1898-06-30,139.3468714490213,177.68437958003526
1898-07-31,69.07123873279133,68.12087013852623
1898-08-31,64.30796701161906,86.09989979638223
1898-09-30,40.04549770603213,86.20743285622908
1898-10-31,12.894934728300305,82.63573876652205
1898-11-30,32.26527777464697,119.71707685417812
1898-12-31,54.2176607313954,71.84272451679826
1899-01-31,15.260226006789155,123.16277859185769
1899-02-28,11.602490565412102,53.566110872785394
1899-03-31,13.200945514135064,59.714844379255986
1899-04-30,62.578443518457306,76.57886129304222
1899-05-31,82.55442366126744,48.37669835536091
1899-06-30,157.9443161555849,125.24679595780408
1899-07-31,78.26509910922195,68.76885435663887
1899-08-31,3.5448079678375692,55.6975481641453
1899-09-30,44.10925703716432,30.92595969133154
1899-10-31,71.32306757488651,69.77402255889174
1899-11-30,81.3897004235098,61.7593404332541
1899-12-31,67.23025569661614,124.85214823580147
1900-01-31,38.074053627796324,102.78551760729425
1900-02-28,14.017485689640846,104.08195374049573
1900-03-31,69.12763813233265,135.54427906371535
1900-04-30,203.28516310571,176.6931843972634
1900-05-31,123.75681815729934,139.73116979254345
1900-06-30,35.30813438690473,148.6313759692032
1900-07-31,97.11519349827586,119.92530338688307
1900-08-31,65.8599672547087,94.69914343208747
1900-09-30,165.62532986178874,104.34426829357481
1900-10-31,77.76318383210467,94.02210547350133
1900-11-30,24.949789336755753,106.19293574711871
1900-12-31,15.705269268892843,62.38460247641496
1901-01-31,5.667298027192938,52.006279814240905
1901-02-28,39.463393007934386,100.11152134469774
1901-03-31,23.00507335578197,86.77092137071661
1901-04-30,35.70201939315328,80.40375899483395
1901-05-31,108.52568626807208,82.67971886701503
1901-06-30,12.407342580181355,49.5124561599139
1901-07-31,34.58564963055767,76.45750193747497
1901-08-31,27.681749494321775,68.6921378266187
1901-09-30,62.14232965638746,125.91615614438253
1901-10-31,27.806752846120553,62.06108583683347
1901-11-30,39.487514301427964,66.10580893470232
1901-12-31,15.03773771199109,76.5793206919888
1902-01-31,9.136098578365225,54.58493225052659
1902-02-28,8.654938175400703,67.01947660163324
1902-03-31,45.77763437912146,96.14798544873251
1902-04-30,44.390374541843656,76.42799710795971
1902-05-31,106.89388652000592,95.39494989936036
1902-06-30,28.853698444328224,57.48183975588379
1902-07-31,144.8525014004122,200.10843206367238
1902-08-31,5.144929427442651,20.272232726894597
1902-09-30,86.36758835759596,156.10519433843302
1902-10-31,56.89403152320892,96.70597253171928
1902-11-30,125.39442490709186,208.32498140502892
1902-12-31,32.39057235995001,76.74760086043901
1903-01-31,46.05356186250891,98.02234077499035
1903-02-28,119.84220986573149,188.8978795925903
1903-03-31,42.72508882629505,135.1846954762555
1903-04-30,20.804549069201702,24.192547678746763
1903-05-31,54.99183789775906,61.94511257589464
1903-06-30,91.77173914011898,112.8336707190386
1903-07-31,61.184143030136426,163.2777681030282
1903-08-31,40.91563168376171,76.26776269539425
1903-09-30,76.60923868785457,36.46133001151323
1903-10-31,42.296344914926934,90.29515934863768
1903-11-30,0.37448982309174605,5.650286857259979
1903-12-31,9.416108737497847,80.32729351405655
1904-01-31,14.003696524932819,40.78069820207636
1904-02-29,32.297986981048915,73.70189816470382
1904-03-31,14.275371944437095,69.83204200849389
1904-04-30,59.77318800975631,112.15863391217214
1904-05-31,100.13180917061817,110.57577286814288
1904-06-30,112.9031483138956,121.43370463129013
1904-07-31,42.97920991978676,109.37644295712565
1904-08-31,49.86566376532213,70.41509140599362
1904-09-30,82.95700886985536,73.31172735619542
1904-10-31,79.16595988816857,35.72233695954715
1904-11-30,7.4568619858386365,38.69639389364483
1904-12-31,18.45327134825593,170.1534090503705
1905-01-31,23.821159569827206,87.85832633199539
