date,water_level,surface_area,reservoir_storage,conservation_storage,percent_full,conservation_capacity,dead_pool_capacity
1966-05-13,,,26630.0,26630.0,17.2,155171.0,0.0
1966-05-14,,,25360.0,25360.0,16.3,155171.0,0.0
1966-05-15,,,22880.0,22880.0,14.7,155171.0,0.0
1966-05-16,,,21710.0,21710.0,14.0,155171.0,0.0
1966-05-17,,,18370.0,18370.0,11.8,155171.0,0.0
1966-05-18,,,17320.0,17320.0,11.2,155171.0,0.0
1966-05-19,,,15960.0,15960.0,10.3,155171.0,0.0
1966-05-20,,,14400.0,14400.0,9.3,155171.0,0.0
1966-05-21,,,13160.0,13160.0,8.5,155171.0,0.0
1966-05-22,,,13470.0,13470.0,8.7,155171.0,0.0
1966-05-23,,,11770.0,11770.0,7.6,155171.0,0.0
1966-05-24,,,13470.0,13470.0,8.7,155171.0,0.0
1966-05-25,,,14400.0,14400.0,9.3,155171.0,0.0
1966-05-26,,,15030.0,15030.0,9.7,155171.0,0.0
1966-05-27,,,14720.0,14720.0,9.5,155171.0,0.0
1966-05-28,,,13470.0,13470.0,8.7,155171.0,0.0
1966-05-29,,,12050.0,12050.0,7.8,155171.0,0.0
1966-05-30,,,10390.0,10390.0,6.7,155171.0,0.0
1966-05-31,,,9190.0,9190.0,5.9,155171.0,0.0
1966-06-01,,,8470.0,8470.0,5.5,155171.0,0.0
1966-06-02,,,7980.0,7980.0,5.1,155171.0,0.0
1966-06-03,,,5930.0,5930.0,3.8,155171.0,0.0
1966-06-04,,,5080.0,5080.0,3.3,155171.0,0.0
1966-06-05,,,4240.0,4240.0,2.7,155171.0,0.0
1966-06-06,,,3440.0,3440.0,2.2,155171.0,0.0
1966-06-07,,,2810.0,2810.0,1.8,155171.0,0.0
1966-06-08,,,2310.0,2310.0,1.5,155171.0,0.0
1966-06-09,,,1780.0,1780.0,1.1,155171.0,0.0
1966-06-10,,,1440.0,1440.0,0.9,155171.0,0.0
1966-06-11,,,1190.0,1190.0,0.8,155171.0,0.0
1966-06-12,,,1060.0,1060.0,0.7,155171.0,0.0
1966-06-13,,,805.0,805.0,0.5,155171.0,0.0
1966-06-14,,,585.0,585.0,0.4,155171.0,0.0
1966-06-15,,,438.0,438.0,0.3,155171.0,0.0
1966-06-16,,,400.0,400.0,0.3,155171.0,0.0
1966-06-17,,,695.0,695.0,0.4,155171.0,0.0
1966-06-18,,,750.0,750.0,0.5,155171.0,0.0
1966-06-19,,,778.0,778.0,0.5,155171.0,0.0
1966-06-20,,,848.0,848.0,0.5,155171.0,0.0
1966-06-21,,,891.0,891.0,0.6,155171.0,0.0
1966-06-22,,,934.0,934.0,0.6,155171.0,0.0
1966-06-23,,,977.0,977.0,0.6,155171.0,0.0
1966-06-24,,,1020.0,1020.0,0.7,155171.0,0.0
1966-06-25,,,1510.0,1510.0,1.0,155171.0,0.0
1966-06-26,,,2710.0,2710.0,1.7,155171.0,0.0
1966-06-27,,,2710.0,2710.0,1.7,155171.0,0.0
1966-06-28,,,2410.0,2410.0,1.6,155171.0,0.0
1966-06-29,,,1920.0,1920.0,1.2,155171.0,0.0
1966-06-30,,,1640.0,1640.0,1.1,155171.0,0.0
1966-07-01,,,1300.0,1300.0,0.8,155171.0,0.0
1966-07-02,,,1060.0,1060.0,0.7,155171.0,0.0
1966-07-03,,,934.0,934.0,0.6,155171.0,0.0
1966-07-04,,,805.0,805.0,0.5,155171.0,0.0
1966-07-05,,,722.0,722.0,0.5,155171.0,0.0
1966-07-06,,,612.0,612.0,0.4,155171.0,0.0
1966-07-07,,,612.0,612.0,0.4,155171.0,0.0
1966-07-08,,,668.0,668.0,0.4,155171.0,0.0
1966-07-09,,,695.0,695.0,0.4,155171.0,0.0
1966-07-10,,,750.0,750.0,0.5,155171.0,0.0
1966-07-11,,,778.0,778.0,0.5,155171.0,0.0
1966-07-12,,,778.0,778.0,0.5,155171.0,0.0
1966-07-13,,,805.0,805.0,0.5,155171.0,0.0
1966-07-14,,,848.0,848.0,0.5,155171.0,0.0
1966-07-15,,,891.0,891.0,0.6,155171.0,0.0
1966-07-16,,,891.0,891.0,0.6,155171.0,0.0
1966-07-17,,,891.0,891.0,0.6,155171.0,0.0
1966-07-18,,,934.0,934.0,0.6,155171.0,0.0
1966-07-19,,,934.0,934.0,0.6,155171.0,0.0
1966-07-20,,,934.0,934.0,0.6,155171.0,0.0
1966-07-21,,,934.0,934.0,0.6,155171.0,0.0
1966-07-22,,,934.0,934.0,0.6,155171.0,0.0
1966-07-23,,,934.0,934.0,0.6,155171.0,0.0
1966-07-24,,,934.0,934.0,0.6,155171.0,0.0
1966-07-25,,,934.0,934.0,0.6,155171.0,0.0
1966-07-26,,,934.0,934.0,0.6,155171.0,0.0
1966-07-27,,,934.0,934.0,0.6,155171.0,0.0
1966-07-28,,,934.0,934.0,0.6,155171.0,0.0
1966-07-29,,,934.0,934.0,0.6,155171.0,0.0
1966-07-30,,,934.0,934.0,0.6,155171.0,0.0
1966-07-31,,,934.0,934.0,0.6,155171.0,0.0
1966-08-01,,,934.0,934.0,0.6,155171.0,0.0
1966-08-02,,,891.0,891.0,0.6,155171.0,0.0
1966-08-03,,,848.0,848.0,0.5,155171.0,0.0
1966-08-04,,,848.0,848.0,0.5,155171.0,0.0
1966-08-05,,,848.0,848.0,0.5,155171.0,0.0
1966-08-06,,,805.0,805.0,0.5,155171.0,0.0
1966-08-07,,,805.0,805.0,0.5,155171.0,0.0
1966-08-08,,,805.0,805.0,0.5,155171.0,0.0
1966-08-09,,,805.0,805.0,0.5,155171.0,0.0
1966-08-10,,,805.0,805.0,0.5,155171.0,0.0
1966-08-11,,,778.0,778.0,0.5,155171.0,0.0
1966-08-12,,,778.0,778.0,0.5,155171.0,0.0
1966-08-13,,,848.0,848.0,0.5,155171.0,0.0
1966-08-14,,,1240.0,1240.0,0.8,155171.0,0.0
1966-08-15,,,1640.0,1640.0,1.1,155171.0,0.0
1966-08-16,,,2110.0,2110.0,1.4,155171.0,0.0
1966-08-17,,,2110.0,2110.0,1.4,155171.0,0.0
1966-08-18,,,2110.0,2110.0,1.4,155171.0,0.0
1966-08-19,,,2110.0,2110.0,1.4,155171.0,0.0
1966-08-20,,,2210.0,2210.0,1.4,155171.0,0.0
1966-08-21,,,2110.0,2110.0,1.4,155171.0,0.0
1966-08-22,,,2410.0,2410.0,1.6,155171.0,0.0
1966-08-23,,,2710.0,2710.0,1.7,155171.0,0.0
1966-08-24,,,2710.0,2710.0,1.7,155171.0,0.0
1966-08-25,,,2710.0,2710.0,1.7,155171.0,0.0
1966-08-26,,,2310.0,2310.0,1.5,155171.0,0.0
1966-08-27,,,1780.0,1780.0,1.1,155171.0,0.0
1966-08-28,,,1370.0,1370.0,0.9,155171.0,0.0
1966-08-29,,,1110.0,1110.0,0.7,155171.0,0.0
1966-08-30,,,891.0,891.0,0.6,155171.0,0.0
1966-08-31,,,722.0,722.0,0.5,155171.0,0.0
1966-09-01,,,382.0,382.0,0.2,155171.0,0.0
1966-09-02,,,320.0,320.0,0.2,155171.0,0.0
1966-09-03,,,295.0,295.0,0.2,155171.0,0.0
1966-09-04,,,295.0,295.0,0.2,155171.0,0.0
1966-09-05,,,282.0,282.0,0.2,155171.0,0.0
1966-09-06,,,270.0,270.0,0.2,155171.0,0.0
1966-09-07,,,258.0,258.0,0.2,155171.0,0.0
1966-09-08,,,245.0,245.0,0.2,155171.0,0.0
1966-09-09,,,512.0,512.0,0.3,155171.0,0.0
1966-09-10,,,695.0,695.0,0.4,155171.0,0.0
1966-09-11,,,805.0,805.0,0.5,155171.0,0.0
1966-09-12,,,1060.0,1060.0,0.7,155171.0,0.0
1966-09-13,,,1150.0,1150.0,0.7,155171.0,0.0
1966-09-14,,,1060.0,1060.0,0.7,155171.0,0.0
1966-09-15,,,977.0,977.0,0.6,155171.0,0.0
1966-09-16,,,848.0,848.0,0.5,155171.0,0.0
1966-09-17,,,1300.0,1300.0,0.8,155171.0,0.0
1966-09-18,,,2210.0,2210.0,1.4,155171.0,0.0
1966-09-19,,,2410.0,2410.0,1.6,155171.0,0.0
1966-09-20,,,2610.0,2610.0,1.7,155171.0,0.0
1966-09-21,,,2810.0,2810.0,1.8,155171.0,0.0
1966-09-22,,,2810.0,2810.0,1.8,155171.0,0.0
1966-09-23,,,2710.0,2710.0,1.7,155171.0,0.0
1966-09-24,,,2510.0,2510.0,1.6,155171.0,0.0
1966-09-25,,,2310.0,2310.0,1.5,155171.0,0.0
1966-09-26,,,2110.0,2110.0,1.4,155171.0,0.0
1966-09-27,,,1920.0,1920.0,1.2,155171.0,0.0
1966-09-28,,,1640.0,1640.0,1.1,155171.0,0.0
1966-09-29,,,1240.0,1240.0,0.8,155171.0,0.0
1966-09-30,,,1060.0,1060.0,0.7,155171.0,0.0
1966-10-01,,,1370.0,1370.0,0.9,155171.0,0.0
1966-10-02,,,1440.0,1440.0,0.9,155171.0,0.0
1966-10-03,,,1300.0,1300.0,0.8,155171.0,0.0
1966-10-04,,,1190.0,1190.0,0.8,155171.0,0.0
1966-10-05,,,1240.0,1240.0,0.8,155171.0,0.0
1966-10-06,,,1190.0,1190.0,0.8,155171.0,0.0
1966-10-07,,,1110.0,1110.0,0.7,155171.0,0.0
1966-10-08,,,977.0,977.0,0.6,155171.0,0.0
1966-10-09,,,848.0,848.0,0.5,155171.0,0.0
1966-10-10,,,778.0,778.0,0.5,155171.0,0.0
1966-10-11,,,722.0,722.0,0.5,155171.0,0.0
1966-10-12,,,668.0,668.0,0.4,155171.0,0.0
1966-10-13,,,640.0,640.0,0.4,155171.0,0.0
1966-10-14,,,640.0,640.0,0.4,155171.0,0.0
1966-10-15,,,585.0,585.0,0.4,155171.0,0.0
1966-10-16,,,558.0,558.0,0.4,155171.0,0.0
1966-10-17,,,558.0,558.0,0.4,155171.0,0.0
1966-10-18,,,585.0,585.0,0.4,155171.0,0.0
1966-10-19,,,722.0,722.0,0.5,155171.0,0.0
1966-10-20,,,695.0,695.0,0.4,155171.0,0.0
1966-10-21,,,640.0,640.0,0.4,155171.0,0.0
1966-10-22,,,612.0,612.0,0.4,155171.0,0.0
1966-10-23,,,612.0,612.0,0.4,155171.0,0.0
1966-10-24,,,612.0,612.0,0.4,155171.0,0.0
1966-10-25,,,585.0,585.0,0.4,155171.0,0.0
1966-10-26,,,585.0,585.0,0.4,155171.0,0.0
1966-10-27,,,558.0,558.0,0.4,155171.0,0.0
1966-10-28,,,585.0,585.0,0.4,155171.0,0.0
1966-10-29,,,585.0,585.0,0.4,155171.0,0.0
1966-10-30,,,558.0,558.0,0.4,155171.0,0.0
1966-10-31,,,558.0,558.0,0.4,155171.0,0.0
1966-11-01,,,558.0,558.0,0.4,155171.0,0.0
1966-11-02,,,530.0,530.0,0.3,155171.0,0.0
1966-11-03,,,558.0,558.0,0.4,155171.0,0.0
1966-11-04,,,530.0,530.0,0.3,155171.0,0.0
1966-11-05,,,530.0,530.0,0.3,155171.0,0.0
1966-11-06,,,512.0,512.0,0.3,155171.0,0.0
1966-11-07,,,512.0,512.0,0.3,155171.0,0.0
1966-11-08,,,530.0,530.0,0.3,155171.0,0.0
1966-11-09,,,512.0,512.0,0.3,155171.0,0.0
1966-11-10,,,530.0,530.0,0.3,155171.0,0.0
1966-11-11,,,530.0,530.0,0.3,155171.0,0.0
1966-11-12,,,530.0,530.0,0.3,155171.0,0.0
1966-11-13,,,512.0,512.0,0.3,155171.0,0.0
1966-11-14,,,512.0,512.0,0.3,155171.0,0.0
1966-11-15,,,512.0,512.0,0.3,155171.0,0.0
1966-11-16,,,512.0,512.0,0.3,155171.0,0.0
1966-11-17,,,512.0,512.0,0.3,155171.0,0.0
1966-11-18,,,530.0,530.0,0.3,155171.0,0.0
1966-11-19,,,530.0,530.0,0.3,155171.0,0.0
1966-11-20,,,530.0,530.0,0.3,155171.0,0.0
1966-11-21,,,530.0,530.0,0.3,155171.0,0.0
1966-11-22,,,558.0,558.0,0.4,155171.0,0.0
1966-11-23,,,612.0,612.0,0.4,155171.0,0.0
1966-11-24,,,640.0,640.0,0.4,155171.0,0.0
1966-11-25,,,640.0,640.0,0.4,155171.0,0.0
1966-11-26,,,668.0,668.0,0.4,155171.0,0.0
1966-11-27,,,668.0,668.0,0.4,155171.0,0.0
1966-11-28,,,668.0,668.0,0.4,155171.0,0.0
1966-11-29,,,668.0,668.0,0.4,155171.0,0.0
1966-11-30,,,668.0,668.0,0.4,155171.0,0.0
1966-12-01,,,695.0,695.0,0.4,155171.0,0.0
1966-12-02,,,695.0,695.0,0.4,155171.0,0.0
1966-12-03,,,695.0,695.0,0.4,155171.0,0.0
1966-12-04,,,695.0,695.0,0.4,155171.0,0.0
1966-12-05,,,695.0,695.0,0.4,155171.0,0.0
1966-12-06,,,668.0,668.0,0.4,155171.0,0.0
1966-12-07,,,668.0,668.0,0.4,155171.0,0.0
1966-12-08,,,668.0,668.0,0.4,155171.0,0.0
1966-12-09,,,668.0,668.0,0.4,155171.0,0.0
1966-12-10,,,668.0,668.0,0.4,155171.0,0.0
1966-12-11,,,695.0,695.0,0.4,155171.0,0.0
1966-12-12,,,695.0,695.0,0.4,155171.0,0.0
1966-12-13,,,668.0,668.0,0.4,155171.0,0.0
1966-12-14,,,668.0,668.0,0.4,155171.0,0.0
1966-12-15,,,668.0,668.0,0.4,155171.0,0.0
1966-12-16,,,668.0,668.0,0.4,155171.0,0.0
1966-12-17,,,668.0,668.0,0.4,155171.0,0.0
1966-12-18,,,668.0,668.0,0.4,155171.0,0.0
1966-12-19,,,668.0,668.0,0.4,155171.0,0.0
1966-12-20,,,668.0,668.0,0.4,155171.0,0.0
1966-12-21,,,750.0,750.0,0.5,155171.0,0.0
1966-12-22,,,750.0,750.0,0.5,155171.0,0.0
1966-12-23,,,722.0,722.0,0.5,155171.0,0.0
1966-12-24,,,695.0,695.0,0.4,155171.0,0.0
1966-12-25,,,668.0,668.0,0.4,155171.0,0.0
1966-12-26,,,640.0,640.0,0.4,155171.0,0.0
1966-12-27,,,585.0,585.0,0.4,155171.0,0.0
1966-12-28,,,558.0,558.0,0.4,155171.0,0.0
1966-12-29,,,558.0,558.0,0.4,155171.0,0.0
1966-12-30,,,530.0,530.0,0.3,155171.0,0.0
1966-12-31,,,530.0,530.0,0.3,155171.0,0.0
1967-01-01,,,530.0,530.0,0.3,155171.0,0.0
1967-01-02,,,530.0,530.0,0.3,155171.0,0.0
1967-01-03,,,530.0,530.0,0.3,155171.0,0.0
1967-01-04,,,585.0,585.0,0.4,155171.0,0.0
1967-01-05,,,695.0,695.0,0.4,155171.0,0.0
1967-01-06,,,750.0,750.0,0.5,155171.0,0.0
1967-01-07,,,750.0,750.0,0.5,155171.0,0.0
1967-01-08,,,805.0,805.0,0.5,155171.0,0.0
1967-01-09,,,848.0,848.0,0.5,155171.0,0.0
1967-01-10,,,891.0,891.0,0.6,155171.0,0.0
1967-01-11,,,934.0,934.0,0.6,155171.0,0.0
1967-01-12,,,934.0,934.0,0.6,155171.0,0.0
1967-01-13,,,977.0,977.0,0.6,155171.0,0.0
1967-01-14,,,977.0,977.0,0.6,155171.0,0.0
1967-01-15,,,1020.0,1020.0,0.7,155171.0,0.0
1967-01-16,,,1060.0,1060.0,0.7,155171.0,0.0
1967-01-17,,,1060.0,1060.0,0.7,155171.0,0.0
1967-01-18,,,1150.0,1150.0,0.7,155171.0,0.0
1967-01-19,,,1240.0,1240.0,0.8,155171.0,0.0
1967-01-20,,,1350.0,1350.0,0.9,155171.0,0.0
1967-01-21,,,1410.0,1410.0,0.9,155171.0,0.0
1967-01-22,,,1410.0,1410.0,0.9,155171.0,0.0
1967-01-23,,,1470.0,1470.0,0.9,155171.0,0.0
1967-01-24,,,1610.0,1610.0,1.0,155171.0,0.0
1967-01-25,,,1680.0,1680.0,1.1,155171.0,0.0
1967-01-26,,,1760.0,1760.0,1.1,155171.0,0.0
1967-01-27,,,1830.0,1830.0,1.2,155171.0,0.0
1967-01-28,,,1830.0,1830.0,1.2,155171.0,0.0
1967-01-29,,,1920.0,1920.0,1.2,155171.0,0.0
1967-01-30,,,2000.0,2000.0,1.3,155171.0,0.0
1967-01-31,,,2000.0,2000.0,1.3,155171.0,0.0
1967-02-01,,,2000.0,2000.0,1.3,155171.0,0.0
1967-02-02,,,2000.0,2000.0,1.3,155171.0,0.0
1967-02-03,,,2090.0,2090.0,1.3,155171.0,0.0
1967-02-04,,,2000.0,2000.0,1.3,155171.0,0.0
1967-02-05,,,2090.0,2090.0,1.3,155171.0,0.0
1967-02-06,,,2090.0,2090.0,1.3,155171.0,0.0
1967-02-07,,,2180.0,2180.0,1.4,155171.0,0.0
1967-02-08,,,2180.0,2180.0,1.4,155171.0,0.0
1967-02-09,,,2180.0,2180.0,1.4,155171.0,0.0
1967-02-10,,,2270.0,2270.0,1.5,155171.0,0.0
1967-02-11,,,2270.0,2270.0,1.5,155171.0,0.0
1967-02-12,,,2270.0,2270.0,1.5,155171.0,0.0
1967-02-13,,,2270.0,2270.0,1.5,155171.0,0.0
1967-02-14,,,2370.0,2370.0,1.5,155171.0,0.0
1967-02-15,,,2370.0,2370.0,1.5,155171.0,0.0
1967-02-16,,,2370.0,2370.0,1.5,155171.0,0.0
1967-02-17,,,2470.0,2470.0,1.6,155171.0,0.0
1967-02-18,,,2470.0,2470.0,1.6,155171.0,0.0
1967-02-19,,,2470.0,2470.0,1.6,155171.0,0.0
1967-02-20,,,2470.0,2470.0,1.6,155171.0,0.0
1967-02-21,,,2580.0,2580.0,1.7,155171.0,0.0
1967-02-22,,,2580.0,2580.0,1.7,155171.0,0.0
1967-02-23,,,2580.0,2580.0,1.7,155171.0,0.0
1967-02-24,,,2580.0,2580.0,1.7,155171.0,0.0
1967-02-25,,,2580.0,2580.0,1.7,155171.0,0.0
1967-02-26,,,2580.0,2580.0,1.7,155171.0,0.0
1967-02-27,,,2680.0,2680.0,1.7,155171.0,0.0
1967-02-28,,,2680.0,2680.0,1.7,155171.0,0.0
1967-03-01,,,2910.0,2910.0,1.9,155171.0,0.0
1967-03-02,,,2910.0,2910.0,1.9,155171.0,0.0
1967-03-03,,,2910.0,2910.0,1.9,155171.0,0.0
1967-03-04,,,2910.0,2910.0,1.9,155171.0,0.0
1967-03-05,,,2910.0,2910.0,1.9,155171.0,0.0
1967-03-06,,,2910.0,2910.0,1.9,155171.0,0.0
1967-03-07,,,3030.0,3030.0,2.0,155171.0,0.0
1967-03-08,,,3030.0,3030.0,2.0,155171.0,0.0
1967-03-09,,,3030.0,3030.0,2.0,155171.0,0.0
1967-03-10,,,3030.0,3030.0,2.0,155171.0,0.0
1967-03-11,,,3030.0,3030.0,2.0,155171.0,0.0
1967-03-12,,,3150.0,3150.0,2.0,155171.0,0.0
1967-03-13,,,3150.0,3150.0,2.0,155171.0,0.0
1967-03-14,,,3150.0,3150.0,2.0,155171.0,0.0
1967-03-15,,,3150.0,3150.0,2.0,155171.0,0.0
1967-03-16,,,3150.0,3150.0,2.0,155171.0,0.0
1967-03-17,,,3150.0,3150.0,2.0,155171.0,0.0
,,,,,,,
1967-03-18,,,3150.0,3150.0,2.0,155171.0,0.0
1967-03-19,,,3150.0,3150.0,2.0,155171.0,0.0
1967-03-20,,,3150.0,3150.0,2.0,155171.0,0.0
1967-03-21,,,3400.0,3400.0,2.2,155171.0,0.0
1967-03-22,,,3400.0,3400.0,2.2,155171.0,0.0
1967-03-23,,,3400.0,3400.0,2.2,155171.0,0.0
1967-03-24,,,3400.0,3400.0,2.2,155171.0,0.0
1967-03-25,,,3400.0,3400.0,2.2,155171.0,0.0
1967-03-26,,,3400.0,3400.0,2.2,155171.0,0.0
1967-03-27,,,3400.0,3400.0,2.2,155171.0,0.0
1967-03-28,,,3530.0,3530.0,2.3,155171.0,0.0
1967-03-29,,,3530.0,3530.0,2.3,155171.0,0.0
1967-03-30,,,3530.0,3530.0,2.3,155171.0,0.0
1967-03-31,,,3530.0,3530.0,2.3,155171.0,0.0
1967-04-01,,,3530.0,3530.0,2.3,155171.0,0.0
1967-04-02,,,3530.0,3530.0,2.3,155171.0,0.0
1967-04-03,,,3530.0,3530.0,2.3,155171.0,0.0
1967-04-04,,,3530.0,3530.0,2.3,155171.0,0.0
1967-04-05,,,3530.0,3530.0,2.3,155171.0,0.0
1967-04-06,,,3530.0,3530.0,2.3,155171.0,0.0
1967-04-07,,,3530.0,3530.0,2.3,155171.0,0.0
1967-04-08,,,3530.0,3530.0,2.3,155171.0,0.0
1967-04-09,,,3670.0,3670.0,2.4,155171.0,0.0
1967-04-10,,,3670.0,3670.0,2.4,155171.0,0.0
1967-04-11,,,3670.0,3670.0,2.4,155171.0,0.0
1967-04-12,,,3670.0,3670.0,2.4,155171.0,0.0
1967-04-13,,,3670.0,3670.0,2.4,155171.0,0.0
1967-04-14,,,4240.0,4240.0,2.7,155171.0,0.0
1967-04-15,,,5210.0,5210.0,3.4,155171.0,0.0
1967-04-16,,,6120.0,6120.0,3.9,155171.0,0.0
1967-04-17,,,6510.0,6510.0,4.2,155171.0,0.0
1967-04-18,,,6910.0,6910.0,4.5,155171.0,0.0
1967-04-19,,,7120.0,7120.0,4.6,155171.0,0.0
1967-04-20,,,7120.0,7120.0,4.6,155171.0,0.0
1967-04-21,,,7120.0,7120.0,4.6,155171.0,0.0
1967-04-22,,,7120.0,7120.0,4.6,155171.0,0.0
