date,water_level,surface_area,reservoir_storage,conservation_storage,percent_full,conservation_capacity,dead_pool_capacity
1941-07-13,,,623800.0,623800.0,87.6,711728.0,0.0
1941-07-14,,,629100.0,629100.0,88.4,711728.0,0.0
1941-07-15,,,630900.0,630900.0,88.6,711728.0,0.0
1941-07-16,,,634400.0,634400.0,89.1,711728.0,0.0
1941-07-17,,,638000.0,638000.0,89.6,711728.0,0.0
1941-07-18,,,638000.0,638000.0,89.6,711728.0,0.0
1941-07-19,,,639700.0,639700.0,89.9,711728.0,0.0
1941-07-20,,,639700.0,639700.0,89.9,711728.0,0.0
1941-07-21,,,639700.0,639700.0,89.9,711728.0,0.0
1941-07-22,,,639700.0,639700.0,89.9,711728.0,0.0
1941-07-23,,,639700.0,639700.0,89.9,711728.0,0.0
1941-07-24,,,639700.0,639700.0,89.9,711728.0,0.0
1941-07-25,,,641500.0,641500.0,90.1,711728.0,0.0
1941-07-26,,,639700.0,639700.0,89.9,711728.0,0.0
1941-07-27,,,639700.0,639700.0,89.9,711728.0,0.0
1941-07-28,,,641500.0,641500.0,90.1,711728.0,0.0
1941-07-29,,,641500.0,641500.0,90.1,711728.0,0.0
1941-07-30,,,643300.0,643300.0,90.4,711728.0,0.0
1941-07-31,,,645000.0,645000.0,90.6,711728.0,0.0
1941-08-01,,,646800.0,646800.0,90.9,711728.0,0.0
1941-08-02,,,646800.0,646800.0,90.9,711728.0,0.0
1941-08-03,,,646800.0,646800.0,90.9,711728.0,0.0
1941-08-04,,,646800.0,646800.0,90.9,711728.0,0.0
1941-08-05,,,646800.0,646800.0,90.9,711728.0,0.0
1941-08-06,,,646800.0,646800.0,90.9,711728.0,0.0
1941-08-07,,,645000.0,645000.0,90.6,711728.0,0.0
1941-08-08,,,645000.0,645000.0,90.6,711728.0,0.0
1941-08-09,,,645000.0,645000.0,90.6,711728.0,0.0
1941-08-10,,,645000.0,645000.0,90.6,711728.0,0.0
1941-08-11,,,645000.0,645000.0,90.6,711728.0,0.0
1941-08-12,,,645000.0,645000.0,90.6,711728.0,0.0
1941-08-13,,,645000.0,645000.0,90.6,711728.0,0.0
1941-08-14,,,645000.0,645000.0,90.6,711728.0,0.0
1941-08-15,,,645000.0,645000.0,90.6,711728.0,0.0
1941-08-16,,,643300.0,643300.0,90.4,711728.0,0.0
1941-08-17,,,643300.0,643300.0,90.4,711728.0,0.0
1941-08-18,,,643300.0,643300.0,90.4,711728.0,0.0
1941-08-19,,,643300.0,643300.0,90.4,711728.0,0.0
1941-08-20,,,643300.0,643300.0,90.4,711728.0,0.0
1941-08-21,,,643300.0,643300.0,90.4,711728.0,0.0
1941-08-22,,,643300.0,643300.0,90.4,711728.0,0.0
1941-08-23,,,643300.0,643300.0,90.4,711728.0,0.0
1941-08-24,,,652100.0,652100.0,91.6,711728.0,0.0
1941-08-25,,,669800.0,669800.0,94.1,711728.0,0.0
1941-08-26,,,685800.0,685800.0,96.4,711728.0,0.0
1941-08-27,,,705200.0,705200.0,99.1,711728.0,0.0
1941-08-28,,,712300.0,711728.0,100.0,711728.0,0.0
1941-08-29,,,717600.0,711728.0,100.0,711728.0,0.0
1941-08-30,,,724700.0,711728.0,100.0,711728.0,0.0
1941-08-31,,,728200.0,711728.0,100.0,711728.0,0.0
1941-09-01,,,730000.0,711728.0,100.0,711728.0,0.0
1941-09-02,,,734000.0,711728.0,100.0,711728.0,0.0
1941-09-03,,,732000.0,711728.0,100.0,711728.0,0.0
1941-09-04,,,732000.0,711728.0,100.0,711728.0,0.0
1941-09-05,,,732000.0,711728.0,100.0,711728.0,0.0
1941-09-06,,,730000.0,711728.0,100.0,711728.0,0.0
1941-09-07,,,728200.0,711728.0,100.0,711728.0,0.0
1941-09-08,,,728200.0,711728.0,100.0,711728.0,0.0
1941-09-09,,,730000.0,711728.0,100.0,711728.0,0.0
1941-09-10,,,730000.0,711728.0,100.0,711728.0,0.0
1941-09-11,,,734000.0,711728.0,100.0,711728.0,0.0
1941-09-12,,,742000.0,711728.0,100.0,711728.0,0.0
1941-09-13,,,746000.0,711728.0,100.0,711728.0,0.0
1941-09-14,,,738000.0,711728.0,100.0,711728.0,0.0
1941-09-15,,,734000.0,711728.0,100.0,711728.0,0.0
1941-09-16,,,734000.0,711728.0,100.0,711728.0,0.0
1941-09-17,,,734000.0,711728.0,100.0,711728.0,0.0
1941-09-18,,,736000.0,711728.0,100.0,711728.0,0.0
1941-09-19,,,736000.0,711728.0,100.0,711728.0,0.0
1941-09-20,,,736000.0,711728.0,100.0,711728.0,0.0
1941-09-21,,,736000.0,711728.0,100.0,711728.0,0.0
1941-09-22,,,734000.0,711728.0,100.0,711728.0,0.0
1941-09-23,,,734000.0,711728.0,100.0,711728.0,0.0
1941-09-24,,,734000.0,711728.0,100.0,711728.0,0.0
1941-09-25,,,734000.0,711728.0,100.0,711728.0,0.0
1941-09-26,,,734000.0,711728.0,100.0,711728.0,0.0
1941-09-27,,,734000.0,711728.0,100.0,711728.0,0.0
1941-09-28,,,732000.0,711728.0,100.0,711728.0,0.0
1941-09-29,,,732000.0,711728.0,100.0,711728.0,0.0
1941-09-30,,,732000.0,711728.0,100.0,711728.0,0.0
1941-10-01,,,730000.0,711728.0,100.0,711728.0,0.0
1941-10-02,,,732000.0,711728.0,100.0,711728.0,0.0
1941-10-03,,,734000.0,711728.0,100.0,711728.0,0.0
1941-10-04,,,742000.0,711728.0,100.0,711728.0,0.0
1941-10-05,,,746000.0,711728.0,100.0,711728.0,0.0
1941-10-06,,,746000.0,711728.0,100.0,711728.0,0.0
1941-10-07,,,728200.0,711728.0,100.0,711728.0,0.0
1941-10-08,,,722900.0,711728.0,100.0,711728.0,0.0
1941-10-09,,,712300.0,711728.0,100.0,711728.0,0.0
1941-10-10,,,705200.0,705200.0,99.1,711728.0,0.0
1941-10-11,,,705200.0,705200.0,99.1,711728.0,0.0
1941-10-12,,,707000.0,707000.0,99.3,711728.0,0.0
1941-10-13,,,710500.0,710500.0,99.8,711728.0,0.0
1941-10-14,,,712300.0,711728.0,100.0,711728.0,0.0
1941-10-15,,,714100.0,711728.0,100.0,711728.0,0.0
1941-10-16,,,717600.0,711728.0,100.0,711728.0,0.0
1941-10-17,,,730000.0,711728.0,100.0,711728.0,0.0
1941-10-18,,,746000.0,711728.0,100.0,711728.0,0.0
1941-10-19,,,738000.0,711728.0,100.0,711728.0,0.0
1941-10-20,,,740000.0,711728.0,100.0,711728.0,0.0
1941-10-21,,,744000.0,711728.0,100.0,711728.0,0.0
1941-10-22,,,742000.0,711728.0,100.0,711728.0,0.0
1941-10-23,,,730000.0,711728.0,100.0,711728.0,0.0
1941-10-24,,,719400.0,711728.0,100.0,711728.0,0.0
1941-10-25,,,712300.0,711728.0,100.0,711728.0,0.0
1941-10-26,,,712300.0,711728.0,100.0,711728.0,0.0
1941-10-27,,,715800.0,711728.0,100.0,711728.0,0.0
1941-10-28,,,701700.0,701700.0,98.6,711728.0,0.0
1941-10-29,,,691100.0,691100.0,97.1,711728.0,0.0
1941-10-30,,,680400.0,680400.0,95.6,711728.0,0.0
1941-10-31,,,668000.0,668000.0,93.9,711728.0,0.0
1941-11-01,,,685800.0,685800.0,96.4,711728.0,0.0
1941-11-02,,,703400.0,703400.0,98.8,711728.0,0.0
1941-11-03,,,698100.0,698100.0,98.1,711728.0,0.0
1941-11-04,,,680400.0,680400.0,95.6,711728.0,0.0
1941-11-05,,,664500.0,664500.0,93.4,711728.0,0.0
1941-11-06,,,648600.0,648600.0,91.1,711728.0,0.0
1941-11-07,,,639700.0,639700.0,89.9,711728.0,0.0
1941-11-08,,,632600.0,632600.0,88.9,711728.0,0.0
1941-11-09,,,630900.0,630900.0,88.6,711728.0,0.0
1941-11-10,,,630900.0,630900.0,88.6,711728.0,0.0
1941-11-11,,,630900.0,630900.0,88.6,711728.0,0.0
1941-11-12,,,634400.0,634400.0,89.1,711728.0,0.0
1941-11-13,,,634400.0,634400.0,89.1,711728.0,0.0
1941-11-14,,,636200.0,636200.0,89.4,711728.0,0.0
1941-11-15,,,638000.0,638000.0,89.6,711728.0,0.0
1941-11-16,,,639700.0,639700.0,89.9,711728.0,0.0
1941-11-17,,,641500.0,641500.0,90.1,711728.0,0.0
1941-11-18,,,641500.0,641500.0,90.1,711728.0,0.0
1941-11-19,,,643300.0,643300.0,90.4,711728.0,0.0
1941-11-20,,,645000.0,645000.0,90.6,711728.0,0.0
1941-11-21,,,645000.0,645000.0,90.6,711728.0,0.0
1941-11-22,,,645000.0,645000.0,90.6,711728.0,0.0
1941-11-23,,,645000.0,645000.0,90.6,711728.0,0.0
1941-11-24,,,646800.0,646800.0,90.9,711728.0,0.0
1941-11-25,,,646800.0,646800.0,90.9,711728.0,0.0
1941-11-26,,,646800.0,646800.0,90.9,711728.0,0.0
1941-11-27,,,648600.0,648600.0,91.1,711728.0,0.0
1941-11-28,,,648600.0,648600.0,91.1,711728.0,0.0
1941-11-29,,,650400.0,650400.0,91.4,711728.0,0.0
1941-11-30,,,650400.0,650400.0,91.4,711728.0,0.0
1941-12-01,,,652100.0,652100.0,91.6,711728.0,0.0
1941-12-02,,,652100.0,652100.0,91.6,711728.0,0.0
1941-12-03,,,653900.0,653900.0,91.9,711728.0,0.0
1941-12-04,,,653900.0,653900.0,91.9,711728.0,0.0
1941-12-05,,,653900.0,653900.0,91.9,711728.0,0.0
1941-12-06,,,653900.0,653900.0,91.9,711728.0,0.0
1941-12-07,,,655700.0,655700.0,92.1,711728.0,0.0
1941-12-08,,,655700.0,655700.0,92.1,711728.0,0.0
1941-12-09,,,655700.0,655700.0,92.1,711728.0,0.0
1941-12-10,,,655700.0,655700.0,92.1,711728.0,0.0
1941-12-11,,,655700.0,655700.0,92.1,711728.0,0.0
1941-12-12,,,655700.0,655700.0,92.1,711728.0,0.0
1941-12-13,,,657400.0,657400.0,92.4,711728.0,0.0
1941-12-14,,,657400.0,657400.0,92.4,711728.0,0.0
1941-12-15,,,659200.0,659200.0,92.6,711728.0,0.0
1941-12-16,,,662700.0,662700.0,93.1,711728.0,0.0
1941-12-17,,,666300.0,666300.0,93.6,711728.0,0.0
,,,,,,,
1941-12-18,,,669800.0,669800.0,94.1,711728.0,0.0
1941-12-19,,,673400.0,673400.0,94.6,711728.0,0.0
1941-12-20,,,673400.0,673400.0,94.6,711728.0,0.0
1941-12-21,,,675100.0,675100.0,94.9,711728.0,0.0
1941-12-22,,,675100.0,675100.0,94.9,711728.0,0.0
1941-12-23,,,676900.0,676900.0,95.1,711728.0,0.0
1941-12-24,,,676900.0,676900.0,95.1,711728.0,0.0
1941-12-25,,,678700.0,678700.0,95.4,711728.0,0.0
1941-12-26,,,678700.0,678700.0,95.4,711728.0,0.0
1941-12-27,,,678700.0,678700.0,95.4,711728.0,0.0
1941-12-28,,,678700.0,678700.0,95.4,711728.0,0.0
1941-12-29,,,669800.0,669800.0,94.1,711728.0,0.0
1941-12-30,,,661000.0,661000.0,92.9,711728.0,0.0
1941-12-31,,,659200.0,659200.0,92.6,711728.0,0.0
1942-01-01,,,659200.0,659200.0,92.6,711728.0,0.0
1942-01-02,,,659200.0,659200.0,92.6,711728.0,0.0
1942-01-03,,,659200.0,659200.0,92.6,711728.0,0.0
1942-01-04,,,659200.0,659200.0,92.6,711728.0,0.0
1942-01-05,,,659200.0,659200.0,92.6,711728.0,0.0
1942-01-06,,,659200.0,659200.0,92.6,711728.0,0.0
1942-01-07,,,659200.0,659200.0,92.6,711728.0,0.0
1942-01-08,,,659200.0,659200.0,92.6,711728.0,0.0
1942-01-09,,,661000.0,661000.0,92.9,711728.0,0.0
1942-01-10,,,661000.0,661000.0,92.9,711728.0,0.0
1942-01-11,,,661000.0,661000.0,92.9,711728.0,0.0
1942-01-12,,,661000.0,661000.0,92.9,711728.0,0.0
1942-01-13,,,661000.0,661000.0,92.9,711728.0,0.0
1942-01-14,,,661000.0,661000.0,92.9,711728.0,0.0
1942-01-15,,,662700.0,662700.0,93.1,711728.0,0.0
1942-01-16,,,662700.0,662700.0,93.1,711728.0,0.0
1942-01-17,,,662700.0,662700.0,93.1,711728.0,0.0
1942-01-18,,,659200.0,659200.0,92.6,711728.0,0.0
1942-01-19,,,652100.0,652100.0,91.6,711728.0,0.0
1942-01-20,,,643300.0,643300.0,90.4,711728.0,0.0
1942-01-21,,,641500.0,641500.0,90.1,711728.0,0.0
1942-01-22,,,641500.0,641500.0,90.1,711728.0,0.0
1942-01-23,,,641500.0,641500.0,90.1,711728.0,0.0
1942-01-24,,,641500.0,641500.0,90.1,711728.0,0.0
1942-01-25,,,641500.0,641500.0,90.1,711728.0,0.0
1942-01-26,,,643300.0,643300.0,90.4,711728.0,0.0
1942-01-27,,,643300.0,643300.0,90.4,711728.0,0.0
1942-01-28,,,645000.0,645000.0,90.6,711728.0,0.0
1942-01-29,,,645000.0,645000.0,90.6,711728.0,0.0
1942-01-30,,,645000.0,645000.0,90.6,711728.0,0.0
1942-01-31,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-01,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-02,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-03,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-04,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-05,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-06,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-07,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-08,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-09,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-10,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-11,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-12,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-13,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-14,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-15,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-16,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-17,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-18,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-19,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-20,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-21,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-22,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-23,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-24,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-25,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-26,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-27,,,645000.0,645000.0,90.6,711728.0,0.0
1942-02-28,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-01,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-02,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-03,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-04,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-05,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-06,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-07,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-08,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-09,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-10,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-11,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-12,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-13,,,646800.0,646800.0,90.9,711728.0,0.0
1942-03-14,,,646800.0,646800.0,90.9,711728.0,0.0
1942-03-15,,,646800.0,646800.0,90.9,711728.0,0.0
1942-03-16,,,646800.0,646800.0,90.9,711728.0,0.0
1942-03-17,,,646800.0,646800.0,90.9,711728.0,0.0
1942-03-18,,,646800.0,646800.0,90.9,711728.0,0.0
1942-03-19,,,646800.0,646800.0,90.9,711728.0,0.0
1942-03-20,,,646800.0,646800.0,90.9,711728.0,0.0
1942-03-21,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-22,,,646800.0,646800.0,90.9,711728.0,0.0
1942-03-23,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-24,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-25,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-26,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-27,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-28,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-29,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-30,,,645000.0,645000.0,90.6,711728.0,0.0
1942-03-31,,,645000.0,645000.0,90.6,711728.0,0.0
1942-04-01,,,645000.0,645000.0,90.6,711728.0,0.0
1942-04-02,,,643300.0,643300.0,90.4,711728.0,0.0
1942-04-03,,,643300.0,643300.0,90.4,711728.0,0.0
1942-04-04,,,643300.0,643300.0,90.4,711728.0,0.0
1942-04-05,,,643300.0,643300.0,90.4,711728.0,0.0
1942-04-06,,,643300.0,643300.0,90.4,711728.0,0.0
1942-04-07,,,643300.0,643300.0,90.4,711728.0,0.0
1942-04-08,,,648600.0,648600.0,91.1,711728.0,0.0
1942-04-09,,,680400.0,680400.0,95.6,711728.0,0.0
1942-04-10,,,714100.0,711728.0,100.0,711728.0,0.0
1942-04-11,,,724700.0,711728.0,100.0,711728.0,0.0
1942-04-12,,,724700.0,711728.0,100.0,711728.0,0.0
1942-04-13,,,726500.0,711728.0,100.0,711728.0,0.0
1942-04-14,,,722900.0,711728.0,100.0,711728.0,0.0
1942-04-15,,,712300.0,711728.0,100.0,711728.0,0.0
1942-04-16,,,715800.0,711728.0,100.0,711728.0,0.0
1942-04-17,,,719400.0,711728.0,100.0,711728.0,0.0
1942-04-18,,,722900.0,711728.0,100.0,711728.0,0.0
1942-04-19,,,724700.0,711728.0,100.0,711728.0,0.0
1942-04-20,,,730000.0,711728.0,100.0,711728.0,0.0
1942-04-21,,,730000.0,711728.0,100.0,711728.0,0.0
1942-04-22,,,730000.0,711728.0,100.0,711728.0,0.0
1942-04-23,,,722900.0,711728.0,100.0,711728.0,0.0
1942-04-24,,,712300.0,711728.0,100.0,711728.0,0.0
1942-04-25,,,715800.0,711728.0,100.0,711728.0,0.0
1942-04-26,,,722900.0,711728.0,100.0,711728.0,0.0
1942-04-27,,,726500.0,711728.0,100.0,711728.0,0.0
1942-04-28,,,732000.0,711728.0,100.0,711728.0,0.0
1942-04-29,,,738000.0,711728.0,100.0,711728.0,0.0
1942-04-30,,,730000.0,711728.0,100.0,711728.0,0.0
1942-05-01,,,715800.0,711728.0,100.0,711728.0,0.0
1942-05-02,,,708800.0,708800.0,99.6,711728.0,0.0
1942-05-03,,,710500.0,710500.0,99.8,711728.0,0.0
1942-05-04,,,712300.0,711728.0,100.0,711728.0,0.0
1942-05-05,,,712300.0,711728.0,100.0,711728.0,0.0
1942-05-06,,,712300.0,711728.0,100.0,711728.0,0.0
1942-05-07,,,712300.0,711728.0,100.0,711728.0,0.0
1942-05-08,,,715800.0,711728.0,100.0,711728.0,0.0
1942-05-09,,,712300.0,711728.0,100.0,711728.0,0.0
1942-05-10,,,710500.0,710500.0,99.8,711728.0,0.0
1942-05-11,,,710500.0,710500.0,99.8,711728.0,0.0
1942-05-12,,,712300.0,711728.0,100.0,711728.0,0.0
1942-05-13,,,712300.0,711728.0,100.0,711728.0,0.0
1942-05-14,,,714100.0,711728.0,100.0,711728.0,0.0
1942-05-15,,,715800.0,711728.0,100.0,711728.0,0.0
1942-05-16,,,715800.0,711728.0,100.0,711728.0,0.0
1942-05-17,,,714100.0,711728.0,100.0,711728.0,0.0
1942-05-18,,,714100.0,711728.0,100.0,711728.0,0.0
1942-05-19,,,714100.0,711728.0,100.0,711728.0,0.0
1942-05-20,,,719400.0,711728.0,100.0,711728.0,0.0
1942-05-21,,,715800.0,711728.0,100.0,711728.0,0.0
1942-05-22,,,710500.0,710500.0,99.8,711728.0,0.0
1942-05-23,,,712300.0,711728.0,100.0,711728.0,0.0
1942-05-24,,,715800.0,711728.0,100.0,711728.0,0.0
1942-05-25,,,714100.0,711728.0,100.0,711728.0,0.0
1942-05-26,,,708800.0,708800.0,99.6,711728.0,0.0
1942-05-27,,,707000.0,707000.0,99.3,711728.0,0.0
1942-05-28,,,708800.0,708800.0,99.6,711728.0,0.0
1942-05-29,,,710500.0,710500.0,99.8,711728.0,0.0
