date,reservoir_storage,conservation_storage,percent_full,conservation_capacity
1936-01-01,10370.0,10370.0,84.5,12267.0
1936-01-02,10320.0,10320.0,84.1,12267.0
1936-01-03,10320.0,10320.0,84.1,12267.0
1936-01-04,10320.0,10320.0,84.1,12267.0
1936-01-05,10320.0,10320.0,84.1,12267.0
1936-01-06,10320.0,10320.0,84.1,12267.0
1936-01-07,10260.0,10260.0,83.6,12267.0
1936-01-08,10320.0,10320.0,84.1,12267.0
1936-01-09,10320.0,10320.0,84.1,12267.0
1936-01-10,10320.0,10320.0,84.1,12267.0
1936-01-11,10260.0,10260.0,83.6,12267.0
1936-01-12,10260.0,10260.0,83.6,12267.0
1936-01-13,10260.0,10260.0,83.6,12267.0
1936-01-14,10260.0,10260.0,83.6,12267.0
1936-01-15,10260.0,10260.0,83.6,12267.0
1936-01-16,10260.0,10260.0,83.6,12267.0
1936-01-17,10260.0,10260.0,83.6,12267.0
1936-01-18,10260.0,10260.0,83.6,12267.0
1936-01-19,10260.0,10260.0,83.6,12267.0
1936-01-20,10260.0,10260.0,83.6,12267.0
1936-01-21,10260.0,10260.0,83.6,12267.0
1936-01-22,10260.0,10260.0,83.6,12267.0
1936-01-23,10200.0,10200.0,83.1,12267.0
1936-01-24,10200.0,10200.0,83.1,12267.0
1936-01-25,10200.0,10200.0,83.1,12267.0
1936-01-26,10200.0,10200.0,83.1,12267.0
1936-01-27,10200.0,10200.0,83.1,12267.0
1936-01-28,10200.0,10200.0,83.1,12267.0
1936-01-29,10200.0,10200.0,83.1,12267.0
1936-01-30,10200.0,10200.0,83.1,12267.0
1936-01-31,10200.0,10200.0,83.1,12267.0
1936-02-01,10200.0,10200.0,83.1,12267.0
1936-02-02,10200.0,10200.0,83.1,12267.0
1936-02-03,10200.0,10200.0,83.1,12267.0
1936-02-04,10200.0,10200.0,83.1,12267.0
1936-02-05,10200.0,10200.0,83.1,12267.0
1936-02-06,10150.0,10150.0,82.7,12267.0
1936-02-07,10150.0,10150.0,82.7,12267.0
1936-02-08,10150.0,10150.0,82.7,12267.0
1936-02-09,10150.0,10150.0,82.7,12267.0
1936-02-10,10150.0,10150.0,82.7,12267.0
1936-02-11,10150.0,10150.0,82.7,12267.0
1936-02-12,10150.0,10150.0,82.7,12267.0
1936-02-13,10150.0,10150.0,82.7,12267.0
1936-02-14,10150.0,10150.0,82.7,12267.0
1936-02-15,10150.0,10150.0,82.7,12267.0
1936-02-16,10150.0,10150.0,82.7,12267.0
1936-02-17,10150.0,10150.0,82.7,12267.0
1936-02-18,10150.0,10150.0,82.7,12267.0
,,,,
1936-02-19,10150.0,10150.0,82.7,12267.0
1936-02-20,10150.0,10150.0,82.7,12267.0
1936-02-21,10100.0,10100.0,82.3,12267.0
1936-02-22,10100.0,10100.0,82.3,12267.0
1936-02-23,10100.0,10100.0,82.3,12267.0
1936-02-24,10100.0,10100.0,82.3,12267.0
1936-02-25,10100.0,10100.0,82.3,12267.0
1936-02-26,10100.0,10100.0,82.3,12267.0
1936-02-27,10100.0,10100.0,82.3,12267.0
1936-02-28,10100.0,10100.0,82.3,12267.0
1936-02-29,10040.0,10040.0,81.8,12267.0
1936-03-01,10040.0,10040.0,81.8,12267.0
1936-03-02,10100.0,10100.0,82.3,12267.0
1936-03-03,10100.0,10100.0,82.3,12267.0
1936-03-04,10100.0,10100.0,82.3,12267.0
1936-03-05,10100.0,10100.0,82.3,12267.0
1936-03-06,10040.0,10040.0,81.8,12267.0
1936-03-07,10100.0,10100.0,82.3,12267.0
1936-03-08,10100.0,10100.0,82.3,12267.0
1936-03-09,10100.0,10100.0,82.3,12267.0
1936-03-10,10100.0,10100.0,82.3,12267.0
1936-03-11,10100.0,10100.0,82.3,12267.0
1936-03-12,10100.0,10100.0,82.3,12267.0
1936-03-13,10100.0,10100.0,82.3,12267.0
1936-03-14,10100.0,10100.0,82.3,12267.0
1936-03-15,10040.0,10040.0,81.8,12267.0
1936-03-16,10040.0,10040.0,81.8,12267.0
1936-03-17,10040.0,10040.0,81.8,12267.0
1936-03-18,10040.0,10040.0,81.8,12267.0
1936-03-19,10040.0,10040.0,81.8,12267.0
1936-03-20,10040.0,10040.0,81.8,12267.0
1936-03-21,9980.0,9980.0,81.4,12267.0
1936-03-22,9980.0,9980.0,81.4,12267.0
1936-03-23,9980.0,9980.0,81.4,12267.0
1936-03-24,9980.0,9980.0,81.4,12267.0
1936-03-25,9980.0,9980.0,81.4,12267.0
1936-03-26,9930.0,9930.0,80.9,12267.0
1936-03-27,9930.0,9930.0,80.9,12267.0
1936-03-28,9930.0,9930.0,80.9,12267.0
1936-03-29,9930.0,9930.0,80.9,12267.0
1936-03-30,9880.0,9880.0,80.5,12267.0
1936-03-31,9880.0,9880.0,80.5,12267.0
1936-04-01,9880.0,9880.0,80.5,12267.0
1936-04-02,9880.0,9880.0,80.5,12267.0
1936-04-03,9820.0,9820.0,80.1,12267.0
1936-04-04,9820.0,9820.0,80.1,12267.0
1936-04-05,9820.0,9820.0,80.1,12267.0
1936-04-06,9820.0,9820.0,80.1,12267.0
1936-04-07,9760.0,9760.0,79.6,12267.0
1936-04-08,9760.0,9760.0,79.6,12267.0
1936-04-09,9760.0,9760.0,79.6,12267.0
1936-04-10,9760.0,9760.0,79.6,12267.0
1936-04-11,9760.0,9760.0,79.6,12267.0
1936-04-12,9710.0,9710.0,79.2,12267.0
1936-04-13,9710.0,9710.0,79.2,12267.0
1936-04-14,9710.0,9710.0,79.2,12267.0
1936-04-15,9760.0,9760.0,79.6,12267.0
1936-04-16,9760.0,9760.0,79.6,12267.0
1936-04-17,9760.0,9760.0,79.6,12267.0
1936-04-18,9710.0,9710.0,79.2,12267.0
1936-04-19,9710.0,9710.0,79.2,12267.0
1936-04-20,9760.0,9760.0,79.6,12267.0
1936-04-21,9760.0,9760.0,79.6,12267.0
1936-04-22,9760.0,9760.0,79.6,12267.0
1936-04-23,9710.0,9710.0,79.2,12267.0
1936-04-24,9710.0,9710.0,79.2,12267.0
1936-04-25,9710.0,9710.0,79.2,12267.0
1936-04-26,9760.0,9760.0,79.6,12267.0
1936-04-27,9760.0,9760.0,79.6,12267.0
1936-04-28,9760.0,9760.0,79.6,12267.0
1936-04-29,9760.0,9760.0,79.6,12267.0
1936-04-30,9760.0,9760.0,79.6,12267.0
1936-05-01,9710.0,9710.0,79.2,12267.0
1936-05-02,9710.0,9710.0,79.2,12267.0
1936-05-03,9710.0,9710.0,79.2,12267.0
1936-05-04,9710.0,9710.0,79.2,12267.0
1936-05-05,9710.0,9710.0,79.2,12267.0
1936-05-06,9660.0,9660.0,78.7,12267.0
1936-05-07,9710.0,9710.0,79.2,12267.0
1936-05-08,9710.0,9710.0,79.2,12267.0
1936-05-09,9660.0,9660.0,78.7,12267.0
1936-05-10,9660.0,9660.0,78.7,12267.0
1936-05-11,9660.0,9660.0,78.7,12267.0
1936-05-12,9660.0,9660.0,78.7,12267.0
1936-05-13,9660.0,9660.0,78.7,12267.0
1936-05-14,9660.0,9660.0,78.7,12267.0
1936-05-15,9660.0,9660.0,78.7,12267.0
1936-05-16,9600.0,9600.0,78.3,12267.0
1936-05-17,9600.0,9600.0,78.3,12267.0
1936-05-18,9710.0,9710.0,79.2,12267.0
1936-05-19,9710.0,9710.0,79.2,12267.0
1936-05-20,9660.0,9660.0,78.7,12267.0
1936-05-21,9660.0,9660.0,78.7,12267.0
1936-05-22,9710.0,9710.0,79.2,12267.0
1936-05-23,9710.0,9710.0,79.2,12267.0
1936-05-24,9820.0,9820.0,80.1,12267.0
1936-05-25,9820.0,9820.0,80.1,12267.0
1936-05-26,9820.0,9820.0,80.1,12267.0
1936-05-27,9820.0,9820.0,80.1,12267.0
1936-05-28,9820.0,9820.0,80.1,12267.0
1936-05-29,9820.0,9820.0,80.1,12267.0
1936-05-30,9820.0,9820.0,80.1,12267.0
1936-05-31,9820.0,9820.0,80.1,12267.0
1936-06-01,9760.0,9760.0,79.6,12267.0
1936-06-02,9760.0,9760.0,79.6,12267.0
1936-06-03,9760.0,9760.0,79.6,12267.0
1936-06-04,9710.0,9710.0,79.2,12267.0
1936-06-05,9710.0,9710.0,79.2,12267.0
1936-06-06,9710.0,9710.0,79.2,12267.0
1936-06-07,9710.0,9710.0,79.2,12267.0
1936-06-08,9660.0,9660.0,78.7,12267.0
1936-06-09,9660.0,9660.0,78.7,12267.0
1936-06-10,9660.0,9660.0,78.7,12267.0
1936-06-11,9600.0,9600.0,78.3,12267.0
1936-06-12,9600.0,9600.0,78.3,12267.0
1936-06-13,9600.0,9600.0,78.3,12267.0
1936-06-14,9600.0,9600.0,78.3,12267.0
1936-06-15,9550.0,9550.0,77.9,12267.0
1936-06-16,9550.0,9550.0,77.9,12267.0
1936-06-17,9550.0,9550.0,77.9,12267.0
1936-06-18,9500.0,9500.0,77.4,12267.0
1936-06-19,9500.0,9500.0,77.4,12267.0
1936-06-20,9500.0,9500.0,77.4,12267.0
1936-06-21,9450.0,9450.0,77.0,12267.0
1936-06-22,9450.0,9450.0,77.0,12267.0
1936-06-23,9450.0,9450.0,77.0,12267.0
1936-06-24,9450.0,9450.0,77.0,12267.0
1936-06-25,9400.0,9400.0,76.6,12267.0
1936-06-26,9400.0,9400.0,76.6,12267.0
1936-06-27,9400.0,9400.0,76.6,12267.0
1936-06-28,9350.0,9350.0,76.2,12267.0
1936-06-29,9350.0,9350.0,76.2,12267.0
1936-06-30,9350.0,9350.0,76.2,12267.0
1936-07-01,9350.0,9350.0,76.2,12267.0
1936-07-02,9350.0,9350.0,76.2,12267.0
1936-07-03,9300.0,9300.0,75.8,12267.0
1936-07-04,9300.0,9300.0,75.8,12267.0
1936-07-05,9350.0,9350.0,76.2,12267.0
1936-07-06,9500.0,9500.0,77.4,12267.0
1936-07-07,9450.0,9450.0,77.0,12267.0
1936-07-08,9450.0,9450.0,77.0,12267.0
1936-07-09,9450.0,9450.0,77.0,12267.0
1936-07-10,9400.0,9400.0,76.6,12267.0
1936-07-11,9400.0,9400.0,76.6,12267.0
1936-07-12,9400.0,9400.0,76.6,12267.0
1936-07-13,9400.0,9400.0,76.6,12267.0
1936-07-14,9350.0,9350.0,76.2,12267.0
1936-07-15,9350.0,9350.0,76.2,12267.0
1936-07-16,9350.0,9350.0,76.2,12267.0
1936-07-17,9300.0,9300.0,75.8,12267.0
1936-07-18,9300.0,9300.0,75.8,12267.0
1936-07-19,9300.0,9300.0,75.8,12267.0
1936-07-20,9300.0,9300.0,75.8,12267.0
1936-07-21,9300.0,9300.0,75.8,12267.0
1936-07-22,9300.0,9300.0,75.8,12267.0
1936-07-23,9250.0,9250.0,75.4,12267.0
1936-07-24,9250.0,9250.0,75.4,12267.0
1936-07-25,9250.0,9250.0,75.4,12267.0
1936-07-26,9200.0,9200.0,75.0,12267.0
1936-07-27,9200.0,9200.0,75.0,12267.0
1936-07-28,9200.0,9200.0,75.0,12267.0
1936-07-29,9200.0,9200.0,75.0,12267.0
1936-07-30,9200.0,9200.0,75.0,12267.0
1936-07-31,9150.0,9150.0,74.6,12267.0
1936-08-01,9150.0,9150.0,74.6,12267.0
1936-08-02,9100.0,9100.0,74.2,12267.0
1936-08-03,9100.0,9100.0,74.2,12267.0
1936-08-04,9100.0,9100.0,74.2,12267.0
1936-08-05,9050.0,9050.0,73.8,12267.0
1936-08-06,9050.0,9050.0,73.8,12267.0
1936-08-07,9050.0,9050.0,73.8,12267.0
1936-08-08,9000.0,9000.0,73.4,12267.0
1936-08-09,9000.0,9000.0,73.4,12267.0
1936-08-10,9000.0,9000.0,73.4,12267.0
1936-08-11,8950.0,8950.0,73.0,12267.0
1936-08-12,8950.0,8950.0,73.0,12267.0
1936-08-13,8900.0,8900.0,72.6,12267.0
1936-08-14,8900.0,8900.0,72.6,12267.0
1936-08-15,8900.0,8900.0,72.6,12267.0
1936-08-16,8850.0,8850.0,72.1,12267.0
1936-08-17,8850.0,8850.0,72.1,12267.0
1936-08-18,8850.0,8850.0,72.1,12267.0
1936-08-19,8800.0,8800.0,71.7,12267.0
1936-08-20,8800.0,8800.0,71.7,12267.0
1936-08-21,8750.0,8750.0,71.3,12267.0
1936-08-22,8700.0,8700.0,70.9,12267.0
1936-08-23,8700.0,8700.0,70.9,12267.0
1936-08-24,8700.0,8700.0,70.9,12267.0
1936-08-25,8650.0,8650.0,70.5,12267.0
1936-08-26,8650.0,8650.0,70.5,12267.0
1936-08-27,8600.0,8600.0,70.1,12267.0
1936-08-28,8550.0,8550.0,69.7,12267.0
1936-08-29,8550.0,8550.0,69.7,12267.0
1936-08-30,8500.0,8500.0,69.3,12267.0
1936-08-31,8500.0,8500.0,69.3,12267.0
1936-09-01,8450.0,8450.0,68.9,12267.0
1936-09-02,8400.0,8400.0,68.5,12267.0
1936-09-03,8400.0,8400.0,68.5,12267.0
1936-09-04,8350.0,8350.0,68.1,12267.0
1936-09-05,8350.0,8350.0,68.1,12267.0
1936-09-06,8300.0,8300.0,67.7,12267.0
1936-09-07,8300.0,8300.0,67.7,12267.0
1936-09-08,8250.0,8250.0,67.3,12267.0
1936-09-09,8200.0,8200.0,66.8,12267.0
1936-09-10,8150.0,8150.0,66.4,12267.0
1936-09-11,8150.0,8150.0,66.4,12267.0
1936-09-12,8100.0,8100.0,66.0,12267.0
1936-09-13,8100.0,8100.0,66.0,12267.0
1936-09-14,8100.0,8100.0,66.0,12267.0
1936-09-15,8100.0,8100.0,66.0,12267.0
1936-09-16,8750.0,8750.0,71.3,12267.0
1936-09-17,9400.0,9400.0,76.6,12267.0
1936-09-18,9400.0,9400.0,76.6,12267.0
1936-09-19,9400.0,9400.0,76.6,12267.0
1936-09-20,9350.0,9350.0,76.2,12267.0
1936-09-21,9350.0,9350.0,76.2,12267.0
1936-09-22,9350.0,9350.0,76.2,12267.0
1936-09-23,9350.0,9350.0,76.2,12267.0
1936-09-24,9350.0,9350.0,76.2,12267.0
1936-09-25,10320.0,10320.0,84.1,12267.0
1936-09-26,11900.0,11900.0,97.0,12267.0
1936-09-27,11900.0,11900.0,97.0,12267.0
1936-09-28,11900.0,11900.0,97.0,12267.0
1936-09-29,11900.0,11900.0,97.0,12267.0
1936-09-30,11900.0,11900.0,97.0,12267.0
1936-10-01,11900.0,11900.0,97.0,12267.0
1936-10-02,11900.0,11900.0,97.0,12267.0
1936-10-03,11900.0,11900.0,97.0,12267.0
1936-10-04,11900.0,11900.0,97.0,12267.0
1936-10-05,11900.0,11900.0,97.0,12267.0
1936-10-06,11900.0,11900.0,97.0,12267.0
1936-10-07,11840.0,11840.0,96.5,12267.0
1936-10-08,11840.0,11840.0,96.5,12267.0
1936-10-09,11840.0,11840.0,96.5,12267.0
1936-10-10,11780.0,11780.0,96.0,12267.0
1936-10-11,11780.0,11780.0,96.0,12267.0
1936-10-12,11720.0,11720.0,95.5,12267.0
1936-10-13,11720.0,11720.0,95.5,12267.0
1936-10-14,11720.0,11720.0,95.5,12267.0
1936-10-15,11660.0,11660.0,95.1,12267.0
1936-10-16,11660.0,11660.0,95.1,12267.0
1936-10-17,11660.0,11660.0,95.1,12267.0
1936-10-18,11660.0,11660.0,95.1,12267.0
1936-10-19,11660.0,11660.0,95.1,12267.0
1936-10-20,11660.0,11660.0,95.1,12267.0
1936-10-21,11660.0,11660.0,95.1,12267.0
1936-10-22,11720.0,11720.0,95.5,12267.0
1936-10-23,11720.0,11720.0,95.5,12267.0
1936-10-24,11720.0,11720.0,95.5,12267.0
1936-10-25,11720.0,11720.0,95.5,12267.0
1936-10-26,11720.0,11720.0,95.5,12267.0
1936-10-27,11720.0,11720.0,95.5,12267.0
1936-10-28,11720.0,11720.0,95.5,12267.0
1936-10-29,11720.0,11720.0,95.5,12267.0
1936-10-30,11660.0,11660.0,95.1,12267.0
1936-10-31,11660.0,11660.0,95.1,12267.0
1936-11-01,11660.0,11660.0,95.1,12267.0
1936-11-02,11660.0,11660.0,95.1,12267.0
1936-11-03,11660.0,11660.0,95.1,12267.0
1936-11-04,11660.0,11660.0,95.1,12267.0
1936-11-05,11660.0,11660.0,95.1,12267.0
1936-11-06,11660.0,11660.0,95.1,12267.0
1936-11-07,11660.0,11660.0,95.1,12267.0
1936-11-08,11660.0,11660.0,95.1,12267.0
1936-11-09,11660.0,11660.0,95.1,12267.0
1936-11-10,11660.0,11660.0,95.1,12267.0
1936-11-11,11660.0,11660.0,95.1,12267.0
1936-11-12,11600.0,11600.0,94.6,12267.0
1936-11-13,11600.0,11600.0,94.6,12267.0
1936-11-14,11600.0,11600.0,94.6,12267.0
1936-11-15,11600.0,11600.0,94.6,12267.0
1936-11-16,11600.0,11600.0,94.6,12267.0
1936-11-17,11600.0,11600.0,94.6,12267.0
1936-11-18,11600.0,11600.0,94.6,12267.0
1936-11-19,11600.0,11600.0,94.6,12267.0
1936-11-20,11540.0,11540.0,94.1,12267.0
1936-11-21,11540.0,11540.0,94.1,12267.0
1936-11-22,11540.0,11540.0,94.1,12267.0
1936-11-23,11540.0,11540.0,94.1,12267.0
1936-11-24,11540.0,11540.0,94.1,12267.0
1936-11-25,11540.0,11540.0,94.1,12267.0
1936-11-26,11540.0,11540.0,94.1,12267.0
1936-11-27,11540.0,11540.0,94.1,12267.0
1936-11-28,11540.0,11540.0,94.1,12267.0
1936-11-29,11540.0,11540.0,94.1,12267.0
1936-11-30,11540.0,11540.0,94.1,12267.0
1936-12-01,11660.0,11660.0,95.1,12267.0
1936-12-02,11660.0,11660.0,95.1,12267.0
1936-12-03,11660.0,11660.0,95.1,12267.0
1936-12-04,11660.0,11660.0,95.1,12267.0
1936-12-05,11600.0,11600.0,94.6,12267.0
1936-12-06,11600.0,11600.0,94.6,12267.0
1936-12-07,11600.0,11600.0,94.6,12267.0
1936-12-08,11600.0,11600.0,94.6,12267.0
1936-12-09,11600.0,11600.0,94.6,12267.0
1936-12-10,11600.0,11600.0,94.6,12267.0
1936-12-11,11600.0,11600.0,94.6,12267.0
1936-12-12,11600.0,11600.0,94.6,12267.0
1936-12-13,11600.0,11600.0,94.6,12267.0
1936-12-14,11540.0,11540.0,94.1,12267.0
1936-12-15,11540.0,11540.0,94.1,12267.0
1936-12-16,11540.0,11540.0,94.1,12267.0
1936-12-17,11540.0,11540.0,94.1,12267.0
1936-12-18,11540.0,11540.0,94.1,12267.0
1936-12-19,11540.0,11540.0,94.1,12267.0
1936-12-20,11540.0,11540.0,94.1,12267.0
1936-12-21,11540.0,11540.0,94.1,12267.0
1936-12-22,11540.0,11540.0,94.1,12267.0
1936-12-23,11540.0,11540.0,94.1,12267.0
1936-12-24,11540.0,11540.0,94.1,12267.0
1936-12-25,11480.0,11480.0,93.6,12267.0
1936-12-26,11480.0,11480.0,93.6,12267.0
1936-12-27,11480.0,11480.0,93.6,12267.0
1936-12-28,11480.0,11480.0,93.6,12267.0
1936-12-29,11480.0,11480.0,93.6,12267.0
1936-12-30,11480.0,11480.0,93.6,12267.0
1936-12-31,11480.0,11480.0,93.6,12267.0
1937-01-01,11480.0,11480.0,93.6,12267.0
1937-01-02,11480.0,11480.0,93.6,12267.0
1937-01-03,11480.0,11480.0,93.6,12267.0
1937-01-04,11420.0,11420.0,93.1,12267.0
1937-01-05,11420.0,11420.0,93.1,12267.0
1937-01-06,11420.0,11420.0,93.1,12267.0
1937-01-07,11420.0,11420.0,93.1,12267.0
1937-01-08,11420.0,11420.0,93.1,12267.0
1937-01-09,11420.0,11420.0,93.1,12267.0
1937-01-10,11420.0,11420.0,93.1,12267.0
1937-01-11,11420.0,11420.0,93.1,12267.0
1937-01-12,11420.0,11420.0,93.1,12267.0
1937-01-13,11420.0,11420.0,93.1,12267.0
1937-01-14,11420.0,11420.0,93.1,12267.0
1937-01-15,11420.0,11420.0,93.1,12267.0
1937-01-16,11420.0,11420.0,93.1,12267.0
1937-01-17,11420.0,11420.0,93.1,12267.0
1937-01-18,11420.0,11420.0,93.1,12267.0
1937-01-19,11420.0,11420.0,93.1,12267.0
1937-01-20,11420.0,11420.0,93.1,12267.0
1937-01-21,11360.0,11360.0,92.6,12267.0
1937-01-22,11360.0,11360.0,92.6,12267.0
1937-01-23,11360.0,11360.0,92.6,12267.0
1937-01-24,11360.0,11360.0,92.6,12267.0
1937-01-25,11360.0,11360.0,92.6,12267.0
1937-01-26,11360.0,11360.0,92.6,12267.0
1937-01-27,11360.0,11360.0,92.6,12267.0
1937-01-28,11360.0,11360.0,92.6,12267.0
1937-01-29,11360.0,11360.0,92.6,12267.0
1937-01-30,11360.0,11360.0,92.6,12267.0
1937-01-31,11360.0,11360.0,92.6,12267.0
1937-02-01,11360.0,11360.0,92.6,12267.0
1937-02-02,11360.0,11360.0,92.6,12267.0
1937-02-03,11360.0,11360.0,92.6,12267.0
1937-02-04,11360.0,11360.0,92.6,12267.0
1937-02-05,11360.0,11360.0,92.6,12267.0
1937-02-06,11360.0,11360.0,92.6,12267.0
1937-02-07,11360.0,11360.0,92.6,12267.0
1937-02-08,11360.0,11360.0,92.6,12267.0
1937-02-09,11360.0,11360.0,92.6,12267.0
1937-02-10,11300.0,11300.0,92.1,12267.0
1937-02-11,11300.0,11300.0,92.1,12267.0
1937-02-12,11300.0,11300.0,92.1,12267.0
1937-02-13,11300.0,11300.0,92.1,12267.0
1937-02-14,11300.0,11300.0,92.1,12267.0
1937-02-15,11300.0,11300.0,92.1,12267.0
1937-02-16,11300.0,11300.0,92.1,12267.0
1937-02-17,11300.0,11300.0,92.1,12267.0
1937-02-18,11300.0,11300.0,92.1,12267.0
1937-02-19,11300.0,11300.0,92.1,12267.0
1937-02-20,11300.0,11300.0,92.1,12267.0
1937-02-21,11300.0,11300.0,92.1,12267.0
1937-02-22,11300.0,11300.0,92.1,12267.0
1937-02-23,11300.0,11300.0,92.1,12267.0
1937-02-24,11300.0,11300.0,92.1,12267.0
1937-02-25,11300.0,11300.0,92.1,12267.0
1937-02-26,11300.0,11300.0,92.1,12267.0
1937-02-27,11300.0,11300.0,92.1,12267.0
1937-02-28,11240.0,11240.0,91.6,12267.0
1937-03-01,11240.0,11240.0,91.6,12267.0
1937-03-02,11240.0,11240.0,91.6,12267.0
1937-03-03,11300.0,11300.0,92.1,12267.0
1937-03-04,11300.0,11300.0,92.1,12267.0
1937-03-05,11300.0,11300.0,92.1,12267.0
1937-03-06,11300.0,11300.0,92.1,12267.0
1937-03-07,11300.0,11300.0,92.1,12267.0
1937-03-08,11300.0,11300.0,92.1,12267.0
1937-03-09,11300.0,11300.0,92.1,12267.0
1937-03-10,11300.0,11300.0,92.1,12267.0
1937-03-11,11300.0,11300.0,92.1,12267.0
1937-03-12,11300.0,11300.0,92.1,12267.0
1937-03-13,11300.0,11300.0,92.1,12267.0
1937-03-14,11300.0,11300.0,92.1,12267.0
1937-03-15,11300.0,11300.0,92.1,12267.0
1937-03-16,11300.0,11300.0,92.1,12267.0
1937-03-17,11300.0,11300.0,92.1,12267.0
1937-03-18,11300.0,11300.0,92.1,12267.0
1937-03-19,11300.0,11300.0,92.1,12267.0
1937-03-20,11300.0,11300.0,92.1,12267.0
1937-03-21,11300.0,11300.0,92.1,12267.0
1937-03-22,11300.0,11300.0,92.1,12267.0
1937-03-23,11300.0,11300.0,92.1,12267.0
1937-03-24,11300.0,11300.0,92.1,12267.0
1937-03-25,11300.0,11300.0,92.1,12267.0
1937-03-26,11300.0,11300.0,92.1,12267.0
1937-03-27,11300.0,11300.0,92.1,12267.0
1937-03-28,11300.0,11300.0,92.1,12267.0
1937-03-29,11300.0,11300.0,92.1,12267.0
1937-03-30,11300.0,11300.0,92.1,12267.0
1937-03-31,11300.0,11300.0,92.1,12267.0
1937-04-01,11240.0,11240.0,91.6,12267.0
1937-04-02,11240.0,11240.0,91.6,12267.0
1937-04-03,11240.0,11240.0,91.6,12267.0
1937-04-04,11240.0,11240.0,91.6,12267.0
1937-04-05,11240.0,11240.0,91.6,12267.0
1937-04-06,11240.0,11240.0,91.6,12267.0
1937-04-07,11240.0,11240.0,91.6,12267.0
1937-04-08,11180.0,11180.0,91.1,12267.0
1937-04-09,11180.0,11180.0,91.1,12267.0
1937-04-10,11180.0,11180.0,91.1,12267.0
1937-04-11,11180.0,11180.0,91.1,12267.0
1937-04-12,11180.0,11180.0,91.1,12267.0
1937-04-13,11120.0,11120.0,90.6,12267.0
1937-04-14,11120.0,11120.0,90.6,12267.0
1937-04-15,11120.0,11120.0,90.6,12267.0
1937-04-16,11120.0,11120.0,90.6,12267.0
1937-04-17,11120.0,11120.0,90.6,12267.0
1937-04-18,11060.0,11060.0,90.2,12267.0
1937-04-19,11120.0,11120.0,90.6,12267.0
1937-04-20,11120.0,11120.0,90.6,12267.0
1937-04-21,11120.0,11120.0,90.6,12267.0
1937-04-22,11120.0,11120.0,90.6,12267.0
1937-04-23,11120.0,11120.0,90.6,12267.0
1937-04-24,11120.0,11120.0,90.6,12267.0
1937-04-25,11060.0,11060.0,90.2,12267.0
1937-04-26,11060.0,11060.0,90.2,12267.0
1937-04-27,11060.0,11060.0,90.2,12267.0
1937-04-28,11060.0,11060.0,90.2,12267.0
1937-04-29,11000.0,11000.0,89.7,12267.0
1937-04-30,11000.0,11000.0,89.7,12267.0
1937-05-01,11000.0,11000.0,89.7,12267.0
1937-05-02,11000.0,11000.0,89.7,12267.0
1937-05-03,10940.0,10940.0,89.2,12267.0
1937-05-04,10940.0,10940.0,89.2,12267.0
1937-05-05,10940.0,10940.0,89.2,12267.0
1937-05-06,10940.0,10940.0,89.2,12267.0
1937-05-07,10880.0,10880.0,88.7,12267.0
1937-05-08,10880.0,10880.0,88.7,12267.0
1937-05-09,10940.0,10940.0,89.2,12267.0
1937-05-10,10940.0,10940.0,89.2,12267.0
1937-05-11,10880.0,10880.0,88.7,12267.0
1937-05-12,11000.0,11000.0,89.7,12267.0
1937-05-13,11000.0,11000.0,89.7,12267.0
1937-05-14,11000.0,11000.0,89.7,12267.0
1937-05-15,11000.0,11000.0,89.7,12267.0
1937-05-16,10940.0,10940.0,89.2,12267.0
1937-05-17,10940.0,10940.0,89.2,12267.0
1937-05-18,10940.0,10940.0,89.2,12267.0
1937-05-19,10880.0,10880.0,88.7,12267.0
1937-05-20,10880.0,10880.0,88.7,12267.0
1937-05-21,10880.0,10880.0,88.7,12267.0
1937-05-22,10880.0,10880.0,88.7,12267.0
1937-05-23,10820.0,10820.0,88.2,12267.0
1937-05-24,10880.0,10880.0,88.7,12267.0
1937-05-25,10880.0,10880.0,88.7,12267.0
1937-05-26,10820.0,10820.0,88.2,12267.0
1937-05-27,10820.0,10820.0,88.2,12267.0
1937-05-28,10820.0,10820.0,88.2,12267.0
1937-05-29,10820.0,10820.0,88.2,12267.0
1937-05-30,10760.0,10760.0,87.7,12267.0
1937-05-31,10760.0,10760.0,87.7,12267.0
1937-06-01,10760.0,10760.0,87.7,12267.0
1937-06-02,10760.0,10760.0,87.7,12267.0
1937-06-03,10880.0,10880.0,88.7,12267.0
1937-06-04,10880.0,10880.0,88.7,12267.0
1937-06-05,10880.0,10880.0,88.7,12267.0
1937-06-06,10880.0,10880.0,88.7,12267.0
1937-06-07,10880.0,10880.0,88.7,12267.0
1937-06-08,10820.0,10820.0,88.2,12267.0
1937-06-09,10820.0,10820.0,88.2,12267.0
1937-06-10,10820.0,10820.0,88.2,12267.0
1937-06-11,10820.0,10820.0,88.2,12267.0
1937-06-12,10760.0,10760.0,87.7,12267.0
1937-06-13,10760.0,10760.0,87.7,12267.0
1937-06-14,10760.0,10760.0,87.7,12267.0
1937-06-15,10760.0,10760.0,87.7,12267.0
1937-06-16,10760.0,10760.0,87.7,12267.0
1937-06-17,10700.0,10700.0,87.2,12267.0
1937-06-18,10700.0,10700.0,87.2,12267.0
1937-06-19,10700.0,10700.0,87.2,12267.0
1937-06-20,10700.0,10700.0,87.2,12267.0
