,Soil Moisture at 0-40_SAM_RAYBURN_RESERVOIR,percent_full_SAM_RAYBURN_RESERVOIR,Soil Moisture at 40-80_SAM_RAYBURN_RESERVOIR,Soil Moisture at 0-80_SAM_RAYBURN_RESERVOIR,Soil Moisture at 0-40_BELTON_LAKE,percent_full_BELTON_LAKE,Soil Moisture at 40-80_BELTON_LAKE,Soil Moisture at 0-80_BELTON_LAKE,"Soil Moisture at 0-40_LAKE_GRANBURY,POSSUM_KINGDOM_LAKE,LAKE_WHITNEY","percent_full_LAKE_GRANBURY,POSSUM_KINGDOM_LAKE,LAKE_WHITNEY","Soil Moisture at 40-80_LAKE_GRANBURY,POSSUM_KINGDOM_LAKE,LAKE_WHITNEY","Soil Moisture at 0-80_LAKE_GRANBURY,POSSUM_KINGDOM_LAKE,LAKE_WHITNEY","Soil Moisture at 0-40_LAKE_GEORGETOWN,STILLHOUSE_HOLLOW_LAKE","percent_full_LAKE_GEORGETOWN,STILLHOUSE_HOLLOW_LAKE","Soil Moisture at 40-80_LAKE_GEORGETOWN,STILLHOUSE_HOLLOW_LAKE","Soil Moisture at 0-80_LAKE_GEORGETOWN,STILLHOUSE_HOLLOW_LAKE",Soil Moisture at 0-40_SOMERVILLE_LAKE,percent_full_SOMERVILLE_LAKE,Soil Moisture at 40-80_SOMERVILLE_LAKE,Soil Moisture at 0-80_SOMERVILLE_LAKE,Soil Moisture at 0-40_LAKE_WACO,percent_full_LAKE_WACO,Soil Moisture at 40-80_LAKE_WACO,Soil Moisture at 0-80_LAKE_WACO,Soil Moisture at 0-40_PROCTOR_LAKE,percent_full_PROCTOR_LAKE,Soil Moisture at 40-80_PROCTOR_LAKE,Soil Moisture at 0-80_PROCTOR_LAKE,Soil Moisture at 0-40_LAKE_LIMESTONE,percent_full_LAKE_LIMESTONE,Soil Moisture at 40-80_LAKE_LIMESTONE,Soil Moisture at 0-80_LAKE_LIMESTONE,Soil Moisture at 0-40_GRANGER_LAKE,percent_full_GRANGER_LAKE,Soil Moisture at 40-80_GRANGER_LAKE,Soil Moisture at 0-80_GRANGER_LAKE,Soil Moisture at 0-40_AQUILLA_LAKE,percent_full_AQUILLA_LAKE,Soil Moisture at 40-80_AQUILLA_LAKE,Soil Moisture at 0-80_AQUILLA_LAKE
1980-01,0.2898677579275096,87.18275499575816,0.30408821171240297,0.29697798481995624,0.3472915965051609,97.14974089592634,0.350360610659207,0.3488261035821839,0.28722407790498505,85.38038623480695,0.30621432765219736,0.2967192027785912,,,,,0.2373153902016419,100.0,0.2500380863508272,0.2436767382762345,0.3701243404185181,100.0,0.3742327011429498,0.372178520780734,0.20418728716773143,83.181564094704,0.26850882360960887,0.23634805538867015,0.3140331066991294,99.58335143799275,0.3306507530416313,0.3223419298703803,,,,,,,,
1980-02,0.29191921249916525,94.01385332941868,0.3161086348800506,0.3040139236896079,0.3466094475265164,97.4240460466913,0.3591709093961018,0.3528901784613091,0.29087443015770764,82.77494804998891,0.3090882002163124,0.29998131518701,,,,,0.2512466663096376,100.0,0.265449841325308,0.25834825381747284,0.3702737131507099,100.0,0.3835865296978941,0.376930121424302,0.22552494959891645,83.03730818471969,0.27119121295924814,0.24835808127908227,0.3145150585455052,99.8730259886351,0.3345330079297944,0.3245240332376498,0.37087767465167787,4.322016246615289,0.38532923411770803,0.37810345438469295,,,,
1980-03,0.2783610269593786,99.05092583807743,0.2971834455567386,0.2877722362580586,0.3318269130713115,98.52126664975118,0.35353251944273734,0.3426797162570244,0.28070275108037956,83.99734306594709,0.30893961012471466,0.2948211806025471,,,,,0.24388100438446392,100.0,0.2601339407901549,0.2520074725873094,0.35708722162607887,100.0,0.37850824006175776,0.3677977308439183,0.21651994308093805,82.74879636475107,0.2707841712504643,0.24365205716570112,0.30231499706212467,99.4867932544453,0.3280481186768439,0.3151815578694843,0.3605947738408904,15.517600499895854,0.3843703648971396,0.37248256936901497,,,,
1980-04,0.28939551846054434,100.0,0.3112004902692934,0.3002980043649189,0.3338765288248703,99.38989962717358,0.3502449679168359,0.3420607483708531,0.2787056539336523,83.87823912564438,0.3071356473113411,0.29292065062249667,0.3539584312952731,86.3307881875963,0.36167043677487193,0.3578144340350725,0.248784814519241,100.0,0.2658258173409044,0.25730531593007266,0.36097211322584655,100.0,0.3771040430106472,0.36903807811824685,0.2143326842670729,80.26038191752168,0.2678144156833627,0.24107354997521777,0.3122017926053142,99.39023507089784,0.3322653552942415,0.32223357394977786,0.3676464912208102,26.504894813580503,0.3873314835624725,0.37748898739164133,,,,
1980-05,0.287040767881107,100.0,0.31079114055501617,0.29891595421806155,0.36215998847273717,100.0,0.3722729011005169,0.36721644478662696,0.2956269814586563,84.4638861530612,0.3084018962307926,0.30201443884472445,0.37966692312429806,86.48978093071324,0.38009836851997447,0.37988264582213627,0.25359680166166637,100.0,0.2678390842396855,0.2607179429506759,0.3736885943381042,100.0,0.38729513138849814,0.38049186286330117,0.2450975443475493,78.29489514398543,0.2732687771690849,0.2591831607583171,0.3100511867014828,99.77646780508765,0.3342264065897962,0.3221387966456395,0.38273850773397644,33.656182739707006,0.4003475404597981,0.39154302409688724,,,,
1980-06,0.23399408136806293,100.0,0.28316768084252886,0.258580881105296,0.3320456753988738,100.0,0.3692280714215437,0.35063687341020877,0.27838336151541354,96.14831441860612,0.31051576409038123,0.2944495628028974,0.34409867200684163,94.23878438691263,0.3826010860715604,0.363349879039201,0.19460881339096484,100.0,0.255506606938929,0.2250577101649469,0.3361828102838088,100.0,0.38228200635028026,0.3592324083170445,0.21197779159234303,100.0,0.274626612419373,0.243302202005858,0.2515067391136404,99.19711870380294,0.3223799551076681,0.2869433471106542,0.3528252750165199,62.747344303270154,0.39327154939343434,0.37304841220497714,,,,
1980-07,0.18016908892955152,96.8428940534599,0.25093706906045277,0.21555307899500215,0.30503672384272096,100.0,0.3525907527086232,0.32881373827567206,0.2476497449612499,95.49316376554847,0.3047823123182914,0.2762160286397707,0.31560693845446935,94.70743442495731,0.3692645095298749,0.3424357239921721,0.12397707353794367,92.60751042398387,0.2411883535634595,0.18258271355070155,0.2986501596530521,100.0,0.36931978070807553,0.3339849701805638,0.16206053667424264,100.0,0.2694068721574126,0.21573370441582762,0.19034913652584196,96.15553592205823,0.31252426433875663,0.25143670043229926,0.33029657305256827,64.13594390057627,0.37630529763269,0.35330093534262913,,,,
1980-08,0.15277648909446387,87.9072654250858,0.22878737909242147,0.19078193409344263,0.28694157853585456,94.74957082673286,0.3405661070574752,0.3137538427966649,0.2317107964076012,88.47937914306769,0.3000717393976794,0.2658912679026403,0.2976046486172439,88.37800903230203,0.360017336758527,0.3288109926878855,0.08650755938775186,81.32962989218346,0.234526136136749,0.1605168477622504,0.26922559525158113,94.37348910788026,0.3628206287878518,0.3160231120197165,0.13193250335361,92.17952647997548,0.2676779243844847,0.19980521386904737,0.15105581253279332,91.76213857064921,0.30784681756778826,0.22945131505029076,0.31513022387194656,60.872734846906894,0.36565898108751455,0.3403946024797306,,,,
1980-09,0.1373794512463477,80.2481551721937,0.2133644754367781,0.1753719633415629,0.31226081385508137,91.80079045600945,0.3358108416328479,0.3240358277439646,0.2499917182073427,82.18993287371428,0.2992436373435533,0.274617677775448,0.32511139146154977,86.41709853385977,0.35590531328161773,0.3405083523715838,0.10062462458590146,75.46513201564726,0.2315082240673944,0.16606642432664795,0.29002967314660183,88.07311177006362,0.3584495227210346,0.3242395979338181,0.14752534585040955,79.44894242385993,0.26694356394480534,0.20723445489760742,0.1421642058246276,87.56185758633508,0.3051662772922794,0.22366524155845346,0.3394117878375139,57.974033187530374,0.36428622432443214,0.351849006080973,,,,
1980-10,0.14418597475173295,75.21108266353494,0.2041551971794318,0.17417058596558238,0.3336988850638546,90.77214614064083,0.3512147081378279,0.3424567966008413,0.3180576040707803,83.75897722255614,0.33638639961970823,0.32722200184524425,0.3517573702614924,86.84486472367439,0.36039450165825404,0.3560759359598732,0.11677716394919153,74.1117863518312,0.23060043990191575,0.17368880192555364,0.3358815427226328,86.36105271087432,0.3650704031609639,0.3504759729417983,0.2090240711589161,74.399985574409,0.2659960615968592,0.2375100663778876,0.14988015878739813,85.92036846602842,0.30372695648853676,0.2268035576379674,0.3511833112317234,59.58828021939873,0.36955725929986943,0.3603702852657964,,,,
1980-11,0.17582215201404539,70.31201214141477,0.20036734358538086,0.18809474779971308,0.3366623877003709,88.85201008528604,0.3479364101588332,0.34229939892960204,0.315087113435221,98.7137090372879,0.333111252794769,0.32409918311499497,0.3568300590074638,85.70541673133633,0.35969584066916455,0.3582629498383142,0.14233113115347665,72.50066056157401,0.23047835672133427,0.18640474393740541,0.3401804916164958,83.07389931723085,0.3629653781235559,0.3515729348700259,0.21749591523429332,70.95587572353355,0.2636373954583887,0.24056665534634097,0.16955439478282172,83.79608842798449,0.3031510056180842,0.236352700200453,0.3606584663212418,60.959522321738525,0.3723080825905249,0.36648327445588336,,,,
1980-12,0.2091339850511582,66.96546396785382,0.20161675287061684,0.20537536896088748,0.3571967805582915,88.07481215811863,0.3653201160572715,0.36125844830778153,0.3289704542076198,98.95239080624995,0.34023795923765954,0.3346042067226397,0.3732797885634997,85.85683839144771,0.37453819810586503,0.37390899333468236,0.17825590059341828,72.69399565640487,0.23125381435061784,0.20475485747201808,0.3647023937449562,80.19764009779281,0.3758478089700101,0.37027510135748315,0.2540370264734075,69.45922065744631,0.27252373402144614,0.26328038024742684,0.21677990125403537,83.74780933621076,0.3033406958729918,0.26006029856351354,0.3743229337468993,63.94501145594668,0.39104914695507087,0.38268604035098513,,,,
1981-01,0.2158783552750553,63.61891579429286,0.20248915574520726,0.20918375551013124,0.34283062436617623,87.93765958273615,0.3630206213409732,0.3529256228535747,0.31525478513226657,98.34865703988797,0.33839113026506906,0.32682295769866787,0.35808862060624874,86.24674916623448,0.3737616301813464,0.3659251253937976,0.1876881476170692,71.66287515064026,0.23108333915064386,0.2093857433838565,0.3567985883295028,80.4715695472631,0.37633615835878315,0.3665673733441429,0.2528751037196278,69.8198604324071,0.2762280556921634,0.26455157970589566,0.22529072391774121,83.36157660202096,0.302801152737892,0.26404593832781653,0.364569800935148,67.78101784350483,0.3864546306641026,0.3755122157996253,,,,
1981-02,0.2390440730882662,61.65238748611786,0.21183721604064823,0.22544064456445714,0.3425843787330197,87.5262018565887,0.3589966149603499,0.35079049684668484,0.3071556187936601,95.96484064319287,0.3325121441066557,0.3198338814501579,0.3606209393476284,86.35652986981523,0.37136037833259483,0.3659906588401116,0.20843003486940068,72.62955062479458,0.2361556835114805,0.22229285919044056,0.35892555942608406,79.10192229991166,0.3735703737362003,0.3662479665811421,0.2481851600966159,69.15267684872964,0.27458996652699674,0.26138756331180635,0.24706462200477436,83.45813478556842,0.30429936780890154,0.275681994906838,0.37261948962299596,71.06158439214053,0.39025785892715714,0.3814386742750765,,,,
1981-03,0.2461050441745325,63.06690784813848,0.2234693740560501,0.23478720911529125,0.35709417392600523,87.59477814427994,0.3661277322755495,0.36161095310077734,0.3250501698460628,94.92070663072487,0.336974099074627,0.33101213446034483,0.3663650787474555,87.26127428898067,0.37173482447892503,0.36904995161319026,0.21501257104377153,72.95177578284603,0.238089392465113,0.22655098175444227,0.3737574102047811,78.89647521280894,0.3822394320713345,0.3779984211380578,0.2753125635332134,69.15267684872964,0.28294131203161277,0.2791269377824131,0.2666607471825292,85.38929845651744,0.30549379001068033,0.2860772685966047,0.37701041944991254,76.54655280149969,0.39504745523459606,0.38602893734225424,,,,
1981-04,0.2304977071863596,65.51644310919856,0.2194727402903159,0.22498522373833776,0.34416719961677644,89.83493687552718,0.36641716406601377,0.35529218184139505,0.3210085531845568,96.18504076624588,0.33772149205878893,0.32936502262167283,0.35858283521966,90.3578472382582,0.3710082816749948,0.36479555844732736,0.20482853584630062,73.20955590928718,0.23334179893632873,0.21908516739131462,0.3624814089032584,85.05988782589044,0.3825664725497591,0.37252394072650874,0.2572272682026181,69.51331662369043,0.2807331696809053,0.2689802189417617,0.26985422458343966,86.74111302618175,0.30486196535115007,0.2873580949672948,0.3662229767770674,89.00923418732208,0.3904447756340723,0.3783338762055698,,,,
1981-05,0.24767102320717052,63.75691778083146,0.21905751522333175,0.2333642692152511,0.3405066402945996,91.18360386678827,0.3612568618902705,0.350881751092435,0.31501751353250285,99.02023582264255,0.3408781330905475,0.32794782331152517,0.3590490738488711,94.1358176580369,0.3704805637492654,0.36476481879906825,0.21526251898463927,72.30732546674314,0.22929763742615977,0.22228007820539952,0.3577915456966821,86.84042924744732,0.378071572877285,0.36793155928698357,0.2492539713879723,67.61995780514633,0.27464029848778987,0.2619471349378811,0.2817209585493271,87.41702031101391,0.30491539174625937,0.29331817514779324,0.3667943089561691,96.9589668818996,0.38805977716663687,0.37742704306140296,,,,
1981-06,0.2694329550146324,64.92993466640952,0.25485005177839687,0.2621415033965146,0.3666515738731655,91.96080179395568,0.38422665130781875,0.3754391125904921,0.32016880543859055,98.54382006143173,0.34182726414388226,0.33099803479123646,0.3918215903935365,100.0,0.4007545661380262,0.3962880782657814,0.2554610450096804,77.59181805878676,0.2615536142188496,0.258507329614265,0.38359984821506676,87.73069995822576,0.40302737018949,0.39331360920227837,0.2612562533088374,67.25931803018555,0.2770166053287448,0.2691364293187911,0.3090034748731087,90.6034403680798,0.32324202715779793,0.3161227510154533,0.4033050655749821,100.0,0.42674102584153273,0.41502304570825743,,,,
1981-07,0.22498240669600245,71.93353548324328,0.24406139233765942,0.23452189951683095,0.33001627567640346,100.0,0.3725096551452807,0.3512629654108421,0.2846585209932583,99.73485946445876,0.3329983165569944,0.3088284187751263,0.34891906704020353,100.0,0.3906340684544914,0.36977656774734746,0.21925197852543685,100.0,0.2605742091004192,0.239913093812928,0.34345619880274414,100.0,0.391980827090665,0.36771851294670455,0.20565622741810338,77.0326559316227,0.27147397066843737,0.23856509904327033,0.25248799837973723,97.79702504236491,0.3165317726082889,0.284509885494013,0.36474536990846956,100.0,0.4051036940743128,0.38492453199139115,,,,
1981-08,0.17245992938926952,72.48554342939767,0.22519926724817557,0.1988295983187225,0.31520311332986206,100.0,0.3535584098848925,0.3343807616073773,0.2739234285952958,96.75489151510796,0.3233671682421505,0.29864529841872317,0.33608001638759843,100.0,0.37583283997410927,0.35595642818085377,0.14676100552428328,100.0,0.24261421853161727,0.19468761202795032,0.3174230590073038,99.92056045965361,0.3758729644616276,0.34664801173446563,0.17549288020990778,69.45922065744631,0.26793122732627794,0.22171205376809283,0.19679701547069522,96.15553592205823,0.30866777447455057,0.2527323949726229,0.3467143550098246,100.0,0.38500889741282773,0.3658616262113261,,,,
1981-09,0.19732045770838474,67.48297141737355,0.21538573506755138,0.206353096387968,0.3271719856264539,100.0,0.3493174772722944,0.3382447314493741,0.27384784817346824,95.65886672758765,0.31794977493812987,0.2958988115557991,0.3657351036331597,100.0,0.3837774466347103,0.374756275133935,0.146339116693098,100.0,0.2373422355743719,0.1918406761337349,0.3266403912763135,96.496442341275,0.36818812389294525,0.3474142575846294,0.1788489761191034,60.40716230593072,0.2659003977364827,0.22237468692779302,0.2134444667762722,93.2587904156347,0.30599947682458223,0.2597219718004272,0.3769005388494013,100.0,0.40066799414350146,0.38878426649645137,,,,
1981-10,0.2284412258898613,69.58750171208715,0.21692951999447846,0.22268537294216992,0.345045383129727,100.0,0.3517583841997351,0.348401883664731,0.3242525283570844,92.85139414005454,0.3366326242644297,0.3304425763107571,0.37310908028775136,100.0,0.38312673058463853,0.3781179054361949,0.1888599319996586,99.43868377467439,0.23658454767254344,0.21272223983610097,0.3576640846939112,94.85286564445327,0.3712032348282927,0.3644336597611019,0.25548837831538224,56.0975169951494,0.27834268729970224,0.2669155328075422,0.2688454118217476,92.2932085801602,0.31082863255452,0.2898370221881338,0.3853543617050155,100.0,0.40725912983015833,0.39630674576758684,,,,
1981-11,0.24734960972055803,68.58698730968233,0.22695588447248838,0.23715274709652318,0.34584726728635207,100.0,0.36029633111946524,0.3530717992029086,0.32305586414038234,99.11659312182643,0.3495154713886561,0.3362856677645191,0.36930250126459263,100.0,0.38203977456280197,0.3756711379136973,0.24001072182484373,100.0,0.24934992617265744,0.24468032399875056,0.36716438139918134,100.0,0.38340056957657087,0.37528247548787613,0.2766256679430411,100.0,0.29402568576129584,0.2853256768521685,0.2908168247360746,99.2936768873504,0.3168784235333561,0.30384762413471533,0.3799083381792355,100.0,0.4064449388118073,0.3931766384955215,,,,
1981-12,0.2371476600405913,69.65650270535644,0.2262582799146335,0.2317029699776124,0.3361748183107715,100.0,0.3547593060858869,0.3454670621983292,0.3175862089817447,97.57582411159756,0.34214016368099476,0.3298631863313698,0.3564767534892528,99.99280747114472,0.3739380839103049,0.36520741869977885,0.2288427807711712,100.0,0.24580896335369648,0.23732587206243377,0.3610645627548311,100.0,0.380086642566397,0.37057560266061407,0.2737880322577,100.0,0.2903910575350484,0.2820895448963742,0.2858276478251725,99.2936768873504,0.3141052114742461,0.2999664296497093,0.3654309721348337,100.0,0.39258947008503325,0.3790102211099335,,,,
1982-01,0.24206945063536373,68.27648283997048,0.22473740801927936,0.23340342932732155,0.3291309376277835,100.0,0.34798376034342804,0.33855734898560574,0.308093497893707,97.60291472931893,0.33542698490186057,0.32176024139778375,0.3498676139353372,100.0,0.3673531939009791,0.3586104039181581,0.22662848742468608,100.0,0.24045625530172038,0.23354237136320327,0.35479382162822637,100.0,0.3738274440305486,0.36431063282938747,0.26565392113358743,100.0,0.2863190684778102,0.2759864948056988,0.28443339443731086,98.03842050123353,0.3109504467340885,0.2976919205856997,0.35955227952133956,100.0,0.3833424364998309,0.3714473580105852,,,,
1982-02,0.2625589855595547,68.10398035679724,0.2363653889233273,0.249462187241441,0.3342469235855729,100.0,0.3463324899662506,0.3402897067759117,0.3145238188422025,96.7493628176138,0.3341508253916934,0.324337322116948,0.3497911201658587,100.0,0.3630464505797987,0.35641878537282873,0.22431762858743265,100.0,0.23730540116162052,0.23081151487452659,0.36284475016552287,100.0,0.37407502971313533,0.3684598899393291,0.2747742701957513,100.0,0.28685683128647993,0.2808155507411155,0.28973061010653434,98.95572324493432,0.3099544356052455,0.29984252285588997,0.3567056001459073,100.0,0.377715448205976,0.3672105241759417,,,,
1982-03,0.2543232327470313,70.89852058420381,0.23877123600115063,0.246547234374091,0.3439382538620584,100.0,0.35149621496210404,0.34771723441208124,0.31021327577583324,99.55430800057815,0.332673884461376,0.3214435801186046,0.3546677503783045,100.0,0.3617143064086193,0.35819102839346195,0.22261488547526018,100.0,0.2339484940775319,0.22828168977639604,0.3718046322508319,100.0,0.38170779568980584,0.3767562139703189,0.27823749744603343,100.0,0.2893923084055518,0.2838149029257926,0.2944194019352122,99.77646780508765,0.3102331248041275,0.30232626336966983,0.3523793711593379,100.0,0.37275901112794396,0.3625691911436409,,,,
1982-04,0.2724503803703291,74.34857024766872,0.2524291777125618,0.2624397790414454,0.3412245589688536,100.0,0.3567762164674175,0.34900038771813546,0.30107110748750204,94.52295633671663,0.3279141785302476,0.3144926430088748,0.3541956324476763,100.0,0.3622126967413721,0.3582041645945242,0.2322086864029312,100.0,0.2349846468969497,0.23359666664994044,0.367135484279775,100.0,0.38399296512756986,0.37556422470367246,0.26684547753008797,100.0,0.28531087813583,0.27607817783295896,0.29901481892952286,100.0,0.31263219203880316,0.30582350548416304,0.35864937064970287,100.0,0.37254769138712523,0.36559853101841405,,,,
1982-05,0.27773796125373396,95.29037170490069,0.28126540333833333,0.2795016822960336,0.3505774018493382,100.0,0.3608421480679055,0.3557097749586219,0.3379286823727232,93.87815224611234,0.33828412099191113,0.33810640168231715,0.36370943054253835,100.0,0.36950107501685736,0.36660525277969797,0.2574583484295354,100.0,0.26581071242281784,0.26163453042617657,0.38245557151908793,100.0,0.394436251714259,0.3884459116166735,0.29281219582459184,100.0,0.2930517875043527,0.29293199166447226,0.3071035108767275,100.0,0.3232855006717227,0.3151945057742251,0.37436601893705207,100.0,0.3925085064596682,0.3834372626983602,,,,
1982-06,0.2351081834132395,100.0,0.257934908414851,0.24652154591404524,0.3344595595771577,100.0,0.3565211641500782,0.3454903618636179,0.33972241715586493,97.94640480649164,0.3561040650370255,0.34791324109644517,0.34015385368696427,100.0,0.3664499350584174,0.35330189437269083,0.2207695388717378,100.0,0.2587399348243834,0.23975473684806065,0.36113492398049435,100.0,0.39130795816675323,0.3762214410736237,0.28364674569439374,100.0,0.29653530991831356,0.29009102780635365,0.2630957770060835,100.0,0.31692362640681276,0.29000970170644813,0.3583512602941219,100.0,0.3864320286781244,0.37239164448612316,,,,
