,STORAGE,Precipitation,Tempreture,Soil Moisture at 0-40,Soil Moisture at 40-80,Soil Moisture at 0-80
1995-10,676.2401000000004,19.19202548062094,18.42561338067808,12.57167098915905,13.50652923179849,26.078200220957545
1995-11,665.9490799999998,19.132678740217486,12.35369204688886,12.267035832237228,13.297772973518317,25.564808805755547
1995-12,653.9395599999998,15.662088809928724,7.487889932874654,12.252677090978388,13.132483494798574,25.38516058577696
1996-01,642.8084999999993,13.2899576789718,5.513271587447749,12.200079839812036,13.041259501533942,25.24133934134598
1996-02,626.4943800000003,2.4632979773703947,9.872347690713395,11.809467536209308,12.897660394991046,24.707127931200354
1996-03,619.6927600000004,30.53017047415736,10.364209901028005,11.791126663079389,12.751968201008353,24.54309486408774
1996-04,609.7422200000003,39.78480458528784,16.9544390108119,12.212009964547605,12.852625262502892,25.064635227050495
1996-05,605.7335999999997,43.68665298072285,25.719288396746865,11.48539009994649,12.75443988603308,24.239829985979572
1996-06,597.9215200000001,62.34854006324567,27.1556932805441,11.43140102622726,12.587765954629665,24.019166980856923
1996-07,599.3645199999995,56.4394543964557,29.15104452603364,10.449102852759008,12.38655806695808,22.83566091971709
1996-08,590.5749899999995,142.83955990389524,26.947509172055955,10.167127028095882,12.222956268908359,22.39008329700424
1996-09,638.987800000001,108.83652829993278,22.386199881156607,11.996497550674677,12.647206434954674,24.64370398562935
1996-10,675.3076499999997,45.23111295746615,17.74192109535705,11.82448226316116,12.87536235133597,24.69984461449713
1996-11,669.9794800000005,82.89104802604075,11.530468782088468,12.432654222560673,12.996612559548463,25.42926678210914
1996-12,675.4484200000003,1.7426886185069064,8.4387008006861,12.708670351336847,13.42129336824075,26.129963719577596
1997-01,675.4442999999992,10.021753835642121,5.6952614073509,12.240925471878851,13.242490574916138,25.483416046794993
1997-02,666.1070999999995,125.7735072263035,7.877311788029834,13.278543724012811,13.510189317092705,26.788733041105512
1997-03,683.7560700000009,26.448418840372494,13.767655049353518,13.238039880918972,14.125936998444953,27.363976879363925
1997-04,679.0138199999998,120.19318205542348,14.116383328456653,13.30620490044527,13.91676292152035,27.222967821965618
1997-05,677.2771900000005,78.58372148980749,20.378929397302755,13.34839370536092,14.155514261632982,27.5039079669939
1997-06,670.1658200000005,132.96421702644253,24.698672194208168,13.036830004052238,13.91539564113482,26.95222564518706
1997-07,682.1508300000006,38.62185612404015,28.073405795776196,12.046117169179595,13.692869651616052,25.738986820795645
1997-08,672.1668999999996,66.7506920145097,27.455514306339968,11.625907913816595,13.257504047821152,24.883411961637748
1997-09,652.0330399999998,25.381091586693838,25.541033162109564,11.126456277745033,12.968232622897586,24.09468890064262
1997-10,623.8326600000001,61.43057726661859,18.51711194189125,11.556613355147453,12.801116135140825,24.357729490288275
1997-11,607.2197,23.70548888676702,9.978449452939534,11.750163534992872,12.802677460682853,24.55284099567572
1997-12,599.8990000000001,80.24756552947159,5.654377277127945,12.62469733685426,12.954963326728114,25.579660663582374
1998-01,601.6446800000003,31.53152616580775,8.066847670259206,13.04209716667772,13.574498702301698,26.616595868979417
1998-02,604.7983600000006,44.04687868300638,8.859805618923694,13.027218709519305,13.59435068997598,26.621569399495282
1998-03,609.1522400000008,81.35531513938135,10.803988998377928,13.300955151541295,13.86612496316912,27.167080114710416
1998-04,683.0579699999997,10.836950345499194,16.087929712123366,12.581008026077592,13.776112426821358,26.357120452898947
1998-05,666.0409399999996,24.123830336461754,25.082258746745097,12.039835802301532,13.38289842658929,25.42273422889082
1998-06,636.4652800000007,33.87591424102013,28.83065105291297,11.486843139909173,13.031592513349347,24.518435653258518
1998-07,607.41814,23.27919013345976,30.997387745472064,10.427341279512316,12.712284915805968,23.139626195318286
1998-08,576.0681499999998,30.077727545758837,28.462715202254298,9.771468499714384,12.461623308264416,22.2330918079788
1998-09,556.1322000000008,9.943553358884424,26.98400199451733,9.345118383298763,12.286671391252748,21.63178977455151
1998-10,537.3033499999998,67.07857798480427,20.11725811603203,10.040830287275448,12.175771328510008,22.216601615785454
1998-11,534.8397000000007,45.69610653118347,13.341262862569783,10.884609982633236,12.241300773904225,23.12591075653746
1998-12,535.5155700000004,27.60896380970924,6.799844310154536,11.02378632433107,12.348107981929848,23.37189430626092
1999-01,529.8342299999991,41.78300848437187,7.755773619878052,10.968153546442403,12.350789087942903,23.3189426343853
1999-02,526.8448099999996,0.6792614836767051,12.013997546264363,11.477735462732046,12.38983816462988,23.867573627361924
1999-03,525.5623400000004,80.54583928243146,11.803289093071749,11.788069017476797,12.419969378499665,24.208038395976462
1999-04,566.3514000000008,59.07368187355348,18.162648532710826,11.943404657712739,12.6266475436827,24.570052201395438
1999-05,576.3594199999998,97.79686647781567,21.75865989005508,12.06511844046886,12.691318469176156,24.756436909645014
1999-06,609.3722200000007,110.64789614495052,25.797120572710504,12.088945455078184,12.694099139416515,24.783044594494697
1999-07,686.83759,16.517022287159925,28.549726584237845,10.848202595742064,12.570390107940849,23.41859270368291
1999-08,661.75898,14.626475209771245,30.333864897955554,9.893670976664076,12.321966284583105,22.21563726124718
1999-09,616.9620799999994,32.007827015488,24.168488711500775,9.682633958095217,12.14549766010718,21.8281316182024
1999-10,593.7942800000002,38.3466234944184,18.338180439736487,9.65784916996116,12.023797407391582,21.68164657735274
1999-11,584.1890400000003,1.4679153212616383,14.825251019197522,10.037497260025424,11.93643424364391,21.973931503669334
1999-12,572.3066699999999,15.59427693184234,7.932397562070453,10.141708067709597,11.869377120100769,22.011085187810366
2000-01,563.8823600000005,15.322421818710412,8.152736357547651,10.26192491577046,11.829479179330367,22.09140409510083
2000-02,557.4602799999996,14.799357333513171,11.872824754580146,10.212684335317453,11.789201178005854,22.001885513323302
2000-03,553.9670600000004,74.11877799676024,14.39128938292803,10.71749084139481,11.794364766559637,22.511855607954445
2000-04,595.9416600000005,41.02097741377761,17.979349607363428,11.23066060494029,12.030820374327352,23.26148097926764
2000-05,605.2898400000004,43.20482833164344,24.945831998247662,10.770396950156318,11.997004736040553,22.76740168619687
2000-06,605.2943400000011,150.11843601300566,25.363288178852006,11.607752525631213,12.218399989908875,23.826152515540084
2000-07,634.3974000000001,10.65087376936476,29.41382156183937,10.65746397284387,12.225181334566509,22.882645307410375
2000-08,623.8094699999994,0.6266711908138001,30.086260631852745,9.617152335159885,12.012127906394637,21.629280241554522
2000-09,590.4354199999997,4.433241457980552,25.493792181376854,9.251174218107707,11.848898372054894,21.1000725901626
2000-10,564.8482000000002,104.5646611404403,19.051867995195956,10.051776926531618,11.776427789870494,21.828204716402112
2000-11,564.700379999999,94.57014578459274,8.307209905725188,12.673226436083574,12.486997856941034,25.16022429302461
2000-12,622.100879999999,27.040023841912763,3.5248623429629045,12.490223280413863,12.940541803277087,25.43076508369095
2001-01,624.8240999999999,49.89822842951215,4.575435720791015,12.959129757635003,13.161748520051368,26.12087827768637
2001-02,632.0243399999995,78.7629145677249,8.088222444922197,13.399670662167333,13.638102883694215,27.037773545861544
2001-03,682.0752999999999,77.3718369001154,9.773755798451292,13.781559407161511,14.240877964383207,28.022437371544715
2001-04,675.2757199999994,16.714341142315508,18.330802635825382,12.833721474019192,14.00240150740552,26.836122981424708
2001-05,672.0259900000007,69.51754528498614,22.858634942543894,12.471676119834534,13.609993086900985,26.081669206735523
2001-06,670.6558600000001,19.551462720828805,27.290334428308757,11.415699620763965,13.178819367665964,24.594518988429925
2001-07,658.8562899999994,8.58102783891758,30.698037467005577,10.201444868220392,12.790584011281547,22.99202887950194
2001-08,625.4217800000007,52.62170161506351,28.44234583151998,9.66564233613388,12.532424268552644,22.198066604686527
2001-09,605.5377500000006,58.93285344292237,23.253312267918208,9.979079709791023,12.396270006362242,22.375349716153263
2001-10,593.1569500000004,27.776250806689653,17.531755453001697,10.135855219077767,12.328087555676941,22.46394277475471
2001-11,587.8313600000006,87.0884533881779,13.641095668846143,11.128048135110935,12.402142694623082,23.530190829734018
2001-12,593.8726799999993,29.36791937321176,7.952267948013432,11.949880718810139,12.700983198183879,24.650863916994016
2002-01,596.2875199999995,26.655426480236894,7.345565966041873,11.792420977684428,12.74682560164384,24.539246579328267
2002-02,592.73762,27.514938542854683,6.687269087361656,12.172828319275007,12.824386675363215,24.99721499463822
2002-03,593.2573100000004,94.58731108004528,10.667824249977171,12.149863856591345,12.865745780030545,25.01560963662189
2002-04,600.3451999999997,69.98837228433277,18.627122003560547,12.834005219329715,13.351923163951648,26.18592838328136
2002-05,637.9485800000003,81.38687482374232,21.62324877388732,12.377053820357894,13.317204491286672,25.694258311644568
2002-06,649.7287900000009,64.58002410440612,26.107548926111235,11.974629202949702,13.156922178634181,25.131551381583883
2002-07,662.0198000000006,145.1295347275605,26.98593876881893,12.177602607858612,13.199719763674361,25.377322371532973
2002-08,676.9908599999997,41.01357214365364,28.542516497951546,11.308280497938217,13.015617455345255,24.323897953283474
2002-09,658.8587399999999,46.70089537319793,24.267635281950216,11.0688077502267,12.737481021493664,23.80628877172036
2002-10,636.5306699999998,145.26757728026794,16.009073510740784,12.418656860472028,12.90176818374363,25.320425044215657
2002-11,628.1692199999997,18.516999119501172,10.090937491303817,13.043702799302444,13.656540874133125,26.70024367343557
2002-12,629.1412800000005,67.9555676638649,7.00019897924602,13.27083177462661,13.725026086668906,26.995857861295516
2003-01,629.53146,6.429128097159403,5.671983462724474,12.87738938150966,13.740054599053316,26.61744398056297
2003-02,625.1366999999989,34.59411622048508,6.570367364675863,12.604910851908981,13.515766620466247,26.120677472375228
2003-03,619.7753000000002,20.004286726495785,12.189943892388865,12.595023013858713,13.473383078620445,26.068406092479155
2003-04,613.4881600000002,39.94642057735618,18.330213537444017,12.133710046155871,13.237628307369212,25.37133835352508
2003-05,602.3717599999997,64.17759179570692,22.9784908982852,11.955766746395811,12.989018063888365,24.944784810284176
2003-06,590.3645599999993,177.2428100592723,24.829493985541,12.652226419923895,13.143825795641682,25.796052215565577
2003-07,650.4843499999994,10.148471307102705,28.809400464389718,11.306171615176877,13.059344038135672,24.365515653312546
2003-08,629.8452000000007,62.23898032652015,28.837786906965523,10.541469700600958,12.70646741307999,23.247937113680948
2003-09,609.1002000000001,58.18722350431353,22.70171798789279,11.069752860647617,12.563487370578551,23.63324023122617
2003-10,603.3032800000004,27.19717396750116,19.187357261798905,11.144310799359738,12.549519524440148,23.693830323799883
2003-11,590.4078800000009,35.96790681218313,12.71432728742446,11.46727424865548,12.530477555189133,23.99775180384461
2003-12,577.0848800000008,3.2281543622735986,8.599735092441234,11.21697718954049,12.496044585275413,23.713021774815903
2004-01,564.8957199999998,43.99402690033866,7.673846973574285,11.596974297372924,12.442529698856452,24.039503996229378
2004-02,560.1195600000001,87.10343529142453,6.301138006174893,12.250817987631763,12.606372490797863,24.857190478429626
2004-03,567.2427600000001,60.155718203404945,15.009367887761266,13.047823154294845,13.396193998231603,26.44401715252645
2004-04,581.1339600000002,86.87832109350661,17.216287450100168,12.974289267630915,13.510812940896312,26.485102208527227
2004-05,592.6828200000007,43.55171802160073,22.827041674829456,12.449698703198253,13.590294947878297,26.03999365107655
2004-06,586.34422,167.59474438241526,25.17954117993644,12.78101329651298,13.548788550124632,26.32980184663761
2004-07,622.95414,98.65586119639369,27.044547721985783,12.006279379248818,13.394775069299508,25.401054448548322
2004-08,652.0587399999988,87.93025856486155,25.760650710056172,12.235746488510939,13.264121884575848,25.499868373086787
2004-09,685.8107200000009,32.23352588854398,23.47522101400308,11.898085382446476,13.157816288963744,25.05590167141022
2004-10,668.7250399999998,103.84256640197337,19.297971462322256,12.822961921575194,13.305844565168645,26.12880648674384
2004-11,685.5583900000001,179.6706156930104,11.480136308795192,14.265609222685022,14.332242905071215,28.597852127756237
2004-12,685.1881500000006,17.555362920980972,7.090677581744603,14.13875250294117,15.131471934369555,29.270224437310727
2005-01,685.3520800000005,36.93158888305791,7.882299595577435,13.809169069628398,14.724407585306205,28.5335766549346
2005-02,678.0081300000006,45.03706905225313,8.807235519909609,13.793670071942982,14.560905188963142,28.354575260906124
2005-03,668.1271600000005,44.277486589540956,11.703003855542088,13.447011321295603,14.369449742221674,27.816461063517277
2005-04,656.6258999999992,4.664148279610755,16.99135930202434,12.786468635503185,14.048706075982802,26.835174711485983
2005-05,633.7835999999996,76.20053811367913,20.942664281864786,12.82172505092665,13.764510625424998,26.58623567635165
2005-06,626.8925400000007,52.927569847849,26.474479363093824,12.065248100786185,13.503825707489783,25.569073808275967
2005-07,620.4247800000006,76.2747949122584,27.74056070892534,11.154354760382857,13.092668229233865,24.247022989616724
2005-08,603.2986200000003,148.00734183274162,26.824759907240136,11.947123336289996,13.234546493833571,25.181669830123564
2005-09,688.3571600000004,15.96192064091047,25.866466700670436,11.796697741422063,13.402695239587393,25.199392981009456
2005-10,668.7543800000007,54.96666930968213,18.085467677097068,12.081229585567295,13.248692098569324,25.329921684136618
2005-11,661.6928200000001,4.981752140158425,13.181382872841123,11.7422804795002,13.101677229356566,24.843957708856763
2005-12,647.9008600000001,2.151530338014892,6.388451209334409,11.643368580361917,12.952736793241654,24.59610537360357
2006-01,643.2936599999998,19.050778434750214,10.38143421033711,11.645246220598763,12.844733668095786,24.489979888694545
2006-02,638.33962,29.151240290814048,7.739873069822299,11.86999137077831,12.785972646524622,24.655964017302928
2006-03,639.2502699999999,61.11874288950586,14.295635974272377,12.413313834456055,12.932696856200215,25.346010690656268
2006-04,634.8469200000004,51.38123570805421,20.314070473358658,12.31535879646989,13.11354985981565,25.42890865628554
2006-05,633.1800600000001,84.0009951754495,23.530411244261387,12.662675462395317,13.435111088901332,26.097786551296647
2006-06,673.6762699999991,36.0690358712005,26.911210961428765,11.676651163169726,13.203317348966959,24.87996851213668
2006-07,656.8661599999999,16.365375995311677,29.30246854908803,10.642824604931533,12.856947598955104,23.499772203886636
2006-08,621.5809499999995,46.8010338896486,29.583214067706365,9.962230634475636,12.576430241608577,22.538660876084215
2006-09,594.5845099999999,84.81847340816182,22.145512829492286,11.191302612144131,12.543052147621115,23.734354759765246
2006-10,584.9234400000006,85.55936482238278,18.12577676264324,11.839854307057516,12.724151164267486,24.564005471325
2006-11,634.7271399999992,23.896454076962147,12.843621900539738,11.997593772776623,12.984151175301204,24.98174494807783
2006-12,648.9762500000005,44.795454130395164,7.168267134397095,12.322866125323074,12.949559492658349,25.27242561798142
2007-01,652.9993800000001,53.23984020973025,3.562563276744578,12.946247638110618,13.200976878480406,26.147224516591024
2007-02,660.1537399999996,10.523601063360212,7.09057851629214,12.85242646386761,13.501690559600107,26.354117023467715
2007-03,659.3077600000005,132.61507591407192,15.294473621538007,12.917702360985299,13.457643805572767,26.375346166558064
2007-04,684.1051199999995,62.5666366295455,14.802828516902663,13.500249903501727,14.173958430251899,27.674208333753622
2007-05,658.0737800000006,147.86491884590083,20.781932415418574,13.996102885123488,14.646833991586035,28.642936876709523
2007-06,682.8593699999989,186.9244077422575,24.55404753796047,13.820981143167298,14.722798510404001,28.543779653571296
2007-07,669.390639999999,72.01527936434972,25.780269892742446,13.226316355212361,14.811322479347925,28.037638834560287
2007-08,663.8492200000007,109.28859560576704,27.63891303972194,12.65755813000632,14.159962976391295,26.817521106397614
2007-09,675.544290000001,64.14990433864565,24.69047025819108,12.738723196042388,14.030205373165177,26.768928569207564
2007-10,676.5908999999991,18.063064080571415,19.713188607636607,12.344741011978813,13.726665838901928,26.07140685088074
2007-11,671.704530000001,26.838841859757963,12.681759578659763,12.289239260034647,13.47553888492248,25.764778144957127
2007-12,668.5141299999995,26.388936338932165,6.747285761595974,12.755416964166226,13.468435339712853,26.223852303879077
2008-01,667.03827,3.7028413019831388,5.840487772766815,12.291123586801959,13.36158936725991,25.652712954061865
2008-02,667.90407,20.356978236720877,9.120590464103707,12.187581608784342,13.183911463862664,25.371493072647006
2008-03,668.8291600000001,84.83289478254427,12.570061097510079,12.70453688879496,13.320770133097133,26.025307021892093
2008-04,684.640199999999,73.05101992783725,17.04951112026739,12.661183013694506,13.526491733164027,26.187674746858534
2008-05,682.67715,77.09651909570972,22.452176396860946,12.520740049805852,13.483933936495372,26.004673986301224
