,sm_initial,sm_difference,prec_rollingsum,sm_final
2006-01-07,0.307493146639022,-0.001966102581606066,0.0,0.30552704405741593
1985-12-30,0.31515709719223006,-0.0008773940105573086,0.0,0.31427970318167275
1985-12-29,0.3145683000560292,-0.00028348763099994567,0.0,0.31428481242502926
1997-01-01,0.3229592645066869,-0.001978843036514133,0.0,0.32098042147017275
2009-01-21,0.3065573038942552,-0.0021890334830116376,0.0,0.30436827041124354
2009-01-22,0.30649649399773976,-0.0022822539313894774,0.0,0.3042142400663503
2009-01-23,0.3062930793713605,-0.00227207257009876,0.0,0.30402100680126176
2009-01-24,0.3060342272192268,-0.0022147065002215416,0.0,0.30381952071900525
2009-01-25,0.30564460358909884,-0.0019331405046099648,0.0,0.3037114630844889
2009-01-26,0.30559351217626,-0.001951859306612902,0.0,0.3036416528696471
2009-03-04,0.30465308113569006,-0.0034360142820433204,0.0,0.30121706685364674
2009-03-05,0.30423361152319406,-0.0032162379370902494,0.0,0.3010173735861038
2009-03-06,0.3039641564734985,-0.00316851794662798,0.0,0.3007956385268705
2009-03-07,0.3036957812580228,-0.003088681996332776,0.0,0.30060709926169005
2009-03-08,0.30337478704742854,-0.002950475693430543,0.0,0.300424311353998
2009-03-09,0.30320877199514645,-0.003020639821721738,0.0,0.3001881321734247
2012-12-08,0.2790449313394982,-0.0010066427249112997,0.0,0.2780382886145869
1996-02-26,0.31084502704491396,-0.003929547970482394,0.0,0.30691547907443156
1985-12-31,0.31557275834881193,-0.0015084506494124628,0.0,0.31406430769939947
1986-01-01,0.3160186359448516,-0.0021884222694611433,0.0,0.31383021367539043
1986-01-17,0.3131292578842153,-0.002690882003929418,0.0,0.3104383758802859
1986-02-02,0.3100059218948195,-0.0005800136568471781,0.0,0.30942590823797234
2001-10-31,0.28384431303640684,-0.004119089598016434,0.0,0.2797252234383904
2001-11-01,0.2833680330143813,-0.0037834047135162363,0.0,0.27958462830086506
2001-11-02,0.2829369546756576,-0.0035118987472790297,0.0,0.2794250559283786
2001-11-03,0.2825527173122737,-0.003281381175282705,0.0,0.279271336136991
1999-11-22,0.2759861462461324,-0.0029571271623991535,0.0,0.2730290190837332
1999-11-21,0.2763275776374515,-0.0031839405343980776,0.0,0.27314363710305345
1999-11-20,0.27668828414721397,-0.003411660557410656,0.0,0.2732766235898033
1999-11-19,0.2770718522630863,-0.003661761344115777,0.0,0.2734100909189705
2016-02-21,0.35641721323783443,-0.009057428779791266,0.0,0.34735978445804316
1999-11-18,0.2775471421820795,-0.003971904763731826,0.0,0.27357523741834766
2006-01-08,0.3073152107223532,-0.0019167493697534455,0.0,0.30539846135259974
2006-01-09,0.3071557400218099,-0.0018747438129922966,0.0,0.3052809962088176
2006-01-10,0.306965777727682,-0.0017742752235410664,0.0,0.30519150250414095
1981-11-24,0.3392752152943038,-0.007013053569982275,0.0,0.33226216172432155
1981-11-25,0.3387294844585233,-0.0068595632526476935,0.0,0.3318699212058756
2001-10-29,0.2850728130876812,-0.00505744339376113,0.0,0.28001536969392005
1981-11-27,0.33767718564884663,-0.006687583741682268,0.0,0.33098960190716437
1981-11-28,0.33716444267196016,-0.006432402372337054,0.0,0.3307320402996231
2006-01-06,0.3076465023519648,-0.002029907693745392,0.0,0.3056165946582194
2016-02-22,0.3557528138638947,-0.00840346473060083,0.0,0.34734934913329385
1981-11-26,0.33819623692023393,-0.006793617653855777,0.0,0.33140261926637815
2001-10-30,0.2843826499907367,-0.004521751179368039,0.0,0.27986089881136866
1995-10-21,0.33153571652826797,-0.008947094500463881,0.0,0.3225886220278041
1995-10-20,0.33265871598146046,-0.00972934721057539,0.0,0.3229293687708851
1995-10-19,0.3341868088176803,-0.010905889578043115,0.0,0.3232809192396372
1995-10-22,0.33041582712846795,-0.008134036269136835,0.0,0.3222817908593311
2017-12-03,0.32574377164471524,-0.005174687019549096,0.0,0.32056908462516615
1995-10-23,0.32944196448920454,-0.0074401277174456215,0.0,0.3220018367717589
1991-10-22,0.3297538257170317,-0.004733017476883816,0.0,0.3250208082401479
1991-10-21,0.3302101993614063,-0.004980355091360578,0.0,0.3252298442700457
1991-10-20,0.33069932659600243,-0.005259928107795853,0.0,0.3254393984882066
1991-10-19,0.3311867917981962,-0.0055104075604289204,0.0,0.3256763842377673
2017-12-04,0.32525431801253857,-0.004848873045207425,0.0,0.32040544496733114
1989-11-15,0.3134633786791193,-0.004644785871808554,4.9311178459851614e-08,0.3088185928073107
1989-11-16,0.31303374127898864,-0.004396414072094512,4.9311178459851614e-08,0.30863732720689413
1989-11-17,0.31266172015562843,-0.004168244400851229,4.9311178459851614e-08,0.3084934757547772
1989-11-18,0.31225923697168395,-0.003864054743188128,4.9311178459851614e-08,0.3083951822284958
1995-10-18,0.33604670222604305,-0.012407197854649166,2.407968679350797e-07,0.3236395043713939
1996-02-27,0.31050591696932556,-0.0036953342120600308,2.9771249254373396e-06,0.3068105827572655
2017-12-05,0.32472842237602445,-0.004636378859756762,3.2199689760901474e-06,0.3200920435162677
1996-01-17,0.3190811439322282,-0.003857438993816631,5.061268735580892e-06,0.31522370493841156
1991-10-12,0.33698040740648105,-0.009013357177850734,1.3681492041692059e-05,0.3279670502286303
1991-10-18,0.33178904745008525,-0.005847275601967017,1.3681492041692059e-05,0.32594177184811823
1991-10-11,0.33819605587142704,-0.009769946704257182,1.3681492041692059e-05,0.32842610916716986
1991-10-17,0.33250701739718136,-0.0062926130864885965,1.3681492041692059e-05,0.32621440431069276
