,min,5%,25%,mean,75%,95%,max
1900-01-01,0.2869695926566849,0.30565982080404885,0.329352716725418,0.34809308034630077,0.36735732387096076,0.39799785924013714,0.40626434825865093
1900-01-02,0.2934189255116141,0.3055391046753096,0.328598496402712,0.34754037966526036,0.3664369442602367,0.3961373369190871,0.40690431880460154
1900-01-03,0.2957547950246207,0.3049788204250264,0.32781903717725425,0.3474402389697101,0.3648612003205347,0.3946852130796396,0.4051792869179625
1900-01-04,0.29627140618560677,0.30527736464010713,0.3270643445116351,0.347707888343066,0.3674757377431329,0.39301907438368966,0.4086104736872315
1900-01-05,0.2957864946013854,0.30555002884522453,0.32691649282354723,0.34750925945093714,0.36741105745720903,0.3918471467815193,0.4109726367057655
1900-01-06,0.2950320229481114,0.3052310276074864,0.32597571322699204,0.34715467779872905,0.36529982835219477,0.392010743429788,0.4129484283636232
1900-01-07,0.2943742366430822,0.30489674133593636,0.32525027346826874,0.346875369072155,0.36378327560024404,0.4011974943643276,0.4113322948195822
1900-01-08,0.29423674189560045,0.3057855790139412,0.3246155838103634,0.3462218807964328,0.36390700389263014,0.39715082214227937,0.40731091359834853
1900-01-09,0.3036570808206166,0.31008731791966676,0.3259808780380251,0.3479851186887517,0.3652967176811067,0.393731691762494,0.4036608472583842
1900-01-10,0.30505689438046296,0.3108596524270397,0.3251742935378456,0.34923781368104445,0.3664963602099367,0.39183932369442054,0.4014163965076362
1900-01-11,0.3049028917356137,0.312505217594794,0.32557926362838324,0.34914663343739677,0.36678023514038405,0.39030728514417173,0.40068886671990567
1900-01-12,0.3047373499537312,0.31341637738039135,0.3253007532021399,0.34899795524903793,0.3649550808582078,0.38947828468917994,0.4033289259260591
1900-01-13,0.3045839909551107,0.3127805823286523,0.32588460021811827,0.34890945463763934,0.36535154733003244,0.3886619623615028,0.40084972471132213
1900-01-14,0.3042686482269626,0.3120736748568159,0.3261329897578144,0.3483983363341687,0.36660588671825745,0.387505784186898,0.3987871449444332
1900-01-15,0.3041832838959573,0.31168236186150855,0.32663350890603005,0.34782208902923284,0.3652570008092067,0.3861740273238223,0.39742730451510516
1900-01-16,0.3044271287554783,0.311120174815992,0.3274770061638929,0.34816069483820533,0.3671940522597523,0.38447938812713384,0.3964132769492584
1900-01-17,0.3052396350580778,0.3114689051817007,0.32822662074145204,0.348823798339129,0.36806937154571795,0.38535532420145374,0.39551387047804787
1900-01-18,0.3050377105517537,0.3113412069376553,0.330066601170247,0.3496662199136531,0.3677956323292686,0.38782384469196324,0.40283224572906845
1900-01-19,0.30392234834354864,0.309870909734084,0.33165154026268445,0.3501524319869885,0.3680141421354902,0.3882335889062725,0.4060258316928768
1900-01-20,0.3026644180671549,0.30902293599597774,0.33085762492291054,0.34975493378983946,0.3693192793310972,0.3878159950683846,0.40269253571582153
1900-01-21,0.30189833528445986,0.3084552480785335,0.3321514762404198,0.3492604423484301,0.36786195970889146,0.3881873160882905,0.40580629369180166
1900-01-22,0.3026856350380294,0.3081910105609778,0.33388643332760143,0.35001342881296377,0.3674704813346422,0.38742817447523104,0.4086604831136885
1900-01-23,0.30704979387225295,0.30953132625835683,0.33341769721161185,0.3499280676764258,0.36672043292795475,0.3870326859428595,0.4046356711123569
1900-01-24,0.30653535919541847,0.31138229587519195,0.33253383825717353,0.3492007694827138,0.36422801093256724,0.38460116562936136,0.40120998233317745
1900-01-25,0.3063467095711673,0.3125923170816155,0.3322920464662822,0.3497594995408385,0.36283216456038664,0.38342095173549845,0.3988129869976956
1900-01-26,0.30617485088578433,0.31177272293560365,0.3310825514256522,0.3493092673871333,0.362481544598049,0.3822923746067376,0.4029829973605261
1900-01-27,0.30646542780401453,0.3115267880256489,0.33081098547940857,0.34892044432140634,0.3621967587817729,0.38086932698215453,0.41753045608969364
1900-01-28,0.30636215558081525,0.3126301051253204,0.3322061741175643,0.34968811697008517,0.36293427349587376,0.38405155087592147,0.41422365888217605
1900-01-29,0.3064264430689866,0.31276206294040165,0.3337021543483558,0.35123184896670046,0.3651162673148935,0.3937718335180396,0.4177901589867248
1900-01-30,0.3073568306929255,0.3122065016907242,0.3334626915433481,0.350572302792559,0.36353614485601854,0.39152274383279706,0.411813514865563
1900-01-31,0.30699655143050125,0.3124268263586199,0.33325500957437026,0.3501562799567404,0.3629887957844416,0.38903097812515874,0.4058744458427651
1900-02-01,0.3061981455655403,0.31417763831221845,0.33313228724704536,0.35067933072963536,0.36645182075867433,0.39070739234175256,0.40373236291084513
1900-02-02,0.3053071572756482,0.3138553194788431,0.33326648727147146,0.35052139375660274,0.3674889700939886,0.3954127099672775,0.4064323369246653
1900-02-03,0.3044518446421035,0.3146335653968776,0.3329107249957219,0.3506589533161683,0.3667311533658402,0.39238865555634383,0.41863132383049495
1900-02-04,0.30346629456514274,0.3129521339857851,0.33181642581038356,0.3512641836583549,0.3669642874293135,0.39365348568174213,0.4290411372746573
1900-02-05,0.3026914743491717,0.3117824368084914,0.33172395244534936,0.35159384196916693,0.36618174217301935,0.39246051058006365,0.42880396713794494
1900-02-06,0.3017289611935071,0.3170551131791234,0.3301292909523544,0.3515086554117232,0.3647675000316598,0.39716218498366784,0.42082976116083304
1900-02-07,0.3014056288101583,0.3201058874147926,0.33037206610355424,0.35088936233223067,0.3661195819956276,0.3909096725890332,0.4162082876056321
1900-02-08,0.3010742371361147,0.3189253344710654,0.33204034999053605,0.35044555842135566,0.3658735632231117,0.38707365378962844,0.4126734527957587
1900-02-09,0.302126082346108,0.318093474707693,0.3326513647053218,0.3502618232940734,0.3645687035517316,0.38361050015042886,0.4107932100348816
1900-02-10,0.3019549048029891,0.3172633369336718,0.3314051874004941,0.3500660352767713,0.36388998653127447,0.38663720203857005,0.40915967575930695
1900-02-11,0.3013342511431073,0.3181337560341952,0.33226284899995273,0.3499145962495581,0.36237535914717034,0.3860340961161066,0.4078309966779398
1900-02-12,0.30120776951684947,0.3174835265515615,0.3334935996859393,0.3506796516707832,0.364435614159871,0.3903525682168061,0.407047625651817
1900-02-13,0.3005200834447497,0.316804215851021,0.33221103944240693,0.35105895247508967,0.36438039235598185,0.4024685648691748,0.4106289926129657
1900-02-14,0.29979933851103996,0.3159290435602268,0.33091960677987153,0.3505251501717044,0.3649510350895652,0.3984826233578082,0.4085487534990311
1900-02-15,0.2993532588922857,0.3151693629363033,0.329553341779856,0.35011636945626545,0.36681728475859615,0.3938730285037362,0.4033060762706764
1900-02-16,0.2990184276533587,0.31453176468951377,0.32895674204087916,0.349896011151561,0.36522616042730793,0.3942750543091641,0.40380358845112435
1900-02-17,0.29895742074688103,0.3140556292773295,0.3286669096867784,0.3495344136531073,0.36476028879415184,0.3948602537107172,0.4005670208891886
1900-02-18,0.3012519368467444,0.3136355123205134,0.32957487896687193,0.3498218233098876,0.3658729774279088,0.3947334112654683,0.40275721230570766
1900-02-19,0.30152150205811046,0.3124509792047791,0.32883674230067705,0.34945134635164704,0.36495611515955856,0.39203731003501013,0.40711510094577763
1900-02-20,0.30178095041062775,0.31164379416809834,0.33047131725192846,0.3504581774890512,0.37070546559970474,0.39172314637504846,0.41592410172592065
1900-02-21,0.3025810249562908,0.3108886291167134,0.3371171970389311,0.3516850160081324,0.37498259217214147,0.3896623931150308,0.4181761836697719
1900-02-22,0.30157091133373964,0.3101181549054961,0.33772911583669357,0.35274878231144996,0.3715971592435865,0.3964928154248415,0.4082566443856672
1900-02-23,0.3005834378172998,0.31121579010238143,0.3372128754579309,0.3532497842292172,0.37180144492881884,0.3944913136140604,0.4028245609702005
1900-02-24,0.299648501817148,0.3109926095007484,0.33624526723385884,0.3535298854627523,0.3723826076571962,0.3967897122034023,0.4083513870107575
1900-02-25,0.29910734596572075,0.31097809551398,0.3359750534482137,0.3547688069832873,0.37676255521483026,0.396335724370836,0.4278754131772635
1900-02-26,0.3029893700649654,0.31078481975745187,0.33645452950002713,0.3554806912176849,0.3730527750459484,0.39915507086975355,0.4191855216600501
1900-02-27,0.30618493217696535,0.3105274129247854,0.33585507899105255,0.3544404759274846,0.37029871653655533,0.40209810721155137,0.41266587216873724
1900-02-28,0.30557336455635625,0.3102054752011129,0.3354701873310605,0.35374887069503286,0.367474958468388,0.39908424428728984,0.4081417863160878
1900-03-01,0.3035313848969955,0.3104242924962502,0.3353536416184983,0.3533152317823215,0.36823126544545814,0.3963129363803615,0.4026894419715151
1900-03-02,0.30257484346704355,0.3100964860966831,0.3348125603841813,0.35265578285926075,0.3665098786019759,0.3990107665315808,0.41140825771609224
1900-03-03,0.3016550952895539,0.30971062256088255,0.33536494485190377,0.35225653125984824,0.3641397354629473,0.3992037218898439,0.4153909644552071
1900-03-04,0.30143088699658543,0.3093616490173153,0.33525656041925234,0.3528303360438273,0.36839351309350843,0.4000744637883786,0.4155711935412463
1900-03-05,0.30393857255662626,0.3095313687681477,0.33369075383952157,0.3526403103491681,0.3694754187143006,0.3956814763095419,0.41802625180877734
1900-03-06,0.3033009355496494,0.30920422938019587,0.3328827392405559,0.3510346305975055,0.36746772698302094,0.39504872531450597,0.41059830157241894
1900-03-07,0.3027897885251897,0.3090162746967497,0.33406603601558815,0.350420146272312,0.36863808018023503,0.39464253894900164,0.4058359907660185
1900-03-08,0.30239820328723976,0.30882898060774017,0.33385707902071293,0.34994864392284064,0.36788846956654253,0.3922378205872695,0.40319561723595776
1900-03-09,0.30181061641670104,0.3086017409210154,0.33286474816072936,0.35076490071036986,0.3682355996657437,0.3973092235755869,0.4086363825905683
