,sm_initial,sm_difference,prec_rollingsum,sm_final
2021-11-24,0.4032256356114485,-0.005228734923663991,0.0,0.3979969006877845
2009-06-28,0.36537386786272597,-0.004744764081309527,0.0,0.36062910378141644
2005-06-28,0.38779090667449584,-0.008187330919817049,0.0,0.3796035757546788
2005-06-29,0.3871329817921485,-0.008246997869326256,0.0,0.37888598392282224
2005-06-30,0.38634182920720694,-0.007913023806529917,0.0,0.378428805400677
1995-12-06,0.3586942458591511,0.00038994135983388967,0.0,0.359084187218985
2002-11-20,0.4189725830461194,-0.008209066378088159,0.0,0.41076351666803124
2009-06-29,0.3649919491188497,-0.0046581339037322644,0.0,0.3603338152151174
1990-07-01,0.37271990987456827,-0.005579085980689569,0.0,0.3671408238938787
1990-06-30,0.3730200542347364,-0.005601796619095878,0.0,0.3674182576156405
1990-06-29,0.37331882127863103,-0.00560341521705221,0.0,0.3677154060615788
1995-12-07,0.35893133527284543,9.545706581126634e-05,0.0,0.3590267923386567
1998-06-28,0.377432553331837,-0.005412119056098286,0.0,0.3720204342757387
2012-05-31,0.39559463993205957,-0.0035523198440327586,0.0,0.3920423200880268
2005-07-01,0.38559277022253424,-0.007514426466320834,0.0,0.3780783437562134
2012-06-01,0.39631853524788285,-0.004789954129842622,0.0,0.39152858111804023
1998-08-04,0.3646801126504627,-0.003482408476402188,0.0,0.3611977041740605
1990-06-28,0.37361716607958056,-0.005578130907361256,0.0,0.3680390351722193
1990-06-27,0.3740224790932981,-0.0056400297124376,0.0,0.3683824493808605
1995-10-23,0.3573280486499505,-0.0018722654323505283,0.0,0.35545578321759996
1995-10-22,0.35749639289081514,-0.0019595189209419828,0.0,0.35553687396987316
1995-10-21,0.3576472844232808,-0.001988140960580198,0.0,0.3556591434627006
1998-08-05,0.36435474430102444,-0.0033356589461602804,0.0,0.36101908535486416
1998-06-29,0.3771033445822787,-0.005321618318190613,0.0,0.37178172626408806
1998-05-22,0.39360508144159206,-0.007300278919312231,0.0,0.38630480252227983
1995-12-08,0.3590866704096385,-0.00016468480200682034,0.0,0.35892198560763167
1998-05-21,0.39414915152980434,-0.007136438603195683,0.0,0.38701271292660866
1994-08-07,0.3609833555589828,-0.004198442030723226,0.0,0.3567849135282596
1998-05-25,0.3919868554611621,-0.0071553691619026805,0.0,0.3848314862992594
2011-10-26,0.33704773004843175,0.0005037659937585648,0.0,0.3375514960421903
2011-10-27,0.3372775106378138,0.00025117423193576904,0.0,0.3375286848697496
2011-10-28,0.33742322466749985,7.813505165726875e-05,0.0,0.3375013597191571
1998-05-24,0.39246350742580083,-0.007217720370134517,0.0,0.3852457870556663
1998-05-23,0.3930496510074749,-0.007326347394472688,0.0,0.3857233036130022
2010-11-29,0.38405678108237135,-0.004488030317262914,0.0,0.37956875076510843
2010-11-28,0.3842615286971489,-0.0042626229583840325,0.0,0.3799989057387649
2019-08-20,0.3788712054197424,-0.0056157205828819,0.0,0.3732554848368605
2019-08-21,0.3783276480551064,-0.005395450513168865,0.0,0.3729321975419375
2019-08-22,0.3779437990577666,-0.005337160879933023,0.0,0.37260663817783357
2019-08-23,0.37748573583611733,-0.005226704136165938,0.0,0.3722590316999514
2010-10-12,0.4010155456627781,-0.006769700498537423,0.0,0.39424584516424066
1998-05-18,0.3959836764855824,-0.0075508901606543555,0.0,0.38843278632492806
1998-05-19,0.3953789240541119,-0.007446807274678113,0.0,0.3879321167794338
1986-02-02,0.4064867988380025,-0.006654981111705149,0.0,0.39983181772629733
2002-11-24,0.41791200930197026,-0.009519175649409739,0.0,0.4083928336525605
2002-11-23,0.4184253260290117,-0.009372255211309022,0.0,0.4090530708177027
2002-11-22,0.41887945836990986,-0.009225807283170795,0.0,0.40965365108673907
2002-11-21,0.4190519245061913,-0.008866910833207897,0.0,0.4101850136729834
2010-10-11,0.4017231343581963,-0.007140922421136842,0.0,0.39458221193705945
1998-05-20,0.39480330638585587,-0.007340753921624643,0.0,0.3874625524642312
2005-07-02,0.384764731700314,-0.007065924031357862,0.0,0.37769880766895614
2012-07-31,0.3713997974668083,-0.0023484649938337876,0.0,0.3690513324729745
2012-08-01,0.3716437433016594,-0.0029168341581983226,0.0,0.36872690914346107
2012-08-02,0.3716776232713049,-0.0033485172491800053,0.0,0.3683291060221249
1988-10-27,0.3509934292927627,-0.0014579546225401696,0.0,0.34953547467022256
1987-08-28,0.38176294628291546,-0.004842091080163535,0.0,0.3769208552027519
1988-10-28,0.3509090008105423,-0.0014534406443886816,0.0,0.34945556016615364
1987-05-01,0.3973527891817852,-0.007764012260510489,0.0,0.3895887769212747
1985-08-13,0.3662937542789169,-0.003940964314820827,0.0,0.3623527899640961
1990-06-26,0.3744613302609437,-0.0057421521847400014,0.0,0.3687191780762037
1990-06-25,0.37503900887690816,-0.005825605486825314,0.0,0.36921340339008285
1985-08-12,0.366677985305588,-0.004097153990907598,0.0,0.3625808313146804
1985-08-11,0.36714375948768774,-0.004319253780049603,0.0,0.36282450570763813
1985-08-10,0.3675499069338921,-0.004536035318763509,0.0,0.3630138716151286
1985-08-09,0.3679784232027853,-0.004790607601067254,0.0,0.36318781560171803
1985-08-08,0.3684696526024347,-0.005115151571422172,0.0,0.3633545010310125
1985-08-07,0.36894818455351963,-0.0053947065613130785,0.0,0.36355347799220655
1985-08-06,0.3693937715014805,-0.005619440342160498,0.0,0.36377433115932
1985-08-05,0.36987689785794464,-0.005872052210790291,0.0,0.36400484564715435
2021-11-19,0.4003351011566901,-0.00011323148312086806,0.0,0.4002218696735692
