,min,5%,25%,mean,75%,95%,max
1900-01-01,0.19052752994120556,0.22660571717449968,0.27702850392692485,0.2931873573488367,0.31780877468519725,0.33449326847381755,0.35294517520254676
1900-01-02,0.19030516132989647,0.22626771987501276,0.27562423880949516,0.29271747662710834,0.31726978466786687,0.3313243623827442,0.3400161991124109
1900-01-03,0.19005860950894363,0.22591437694246722,0.27440069066033984,0.2928865901861802,0.31849442836137587,0.32744535645294776,0.3533476648816717
1900-01-04,0.18960401071795335,0.2251143527014691,0.2731473602853746,0.2924510051603474,0.31912748644984024,0.3252902788652826,0.34655276533326174
1900-01-05,0.18940207743067783,0.22475196087301613,0.27269320364399313,0.29178442689129425,0.31797317384767004,0.3248727105491464,0.3399897569337087
1900-01-06,0.18927468863860547,0.22467868722410053,0.2729002776623327,0.2924405787316872,0.31837477700199207,0.3282624924772959,0.3551425096440702
1900-01-07,0.1891395088143324,0.22823402903163206,0.2724672223513796,0.29304369514464484,0.31836377519209524,0.33355997418327443,0.3578074462295085
1900-01-08,0.18896411266406424,0.23059824019425415,0.2722225928797117,0.29253034353252094,0.31692981056644187,0.3306171585126795,0.34408593254469516
1900-01-09,0.18890339943950954,0.23322974982415012,0.27752355681060425,0.29405805416014164,0.31609855817397103,0.32991614944796005,0.34151810566360574
1900-01-10,0.19120455965989275,0.23474551980570074,0.2833902137019378,0.295915237313303,0.31575979442000707,0.3323791586439239,0.35532184953145307
1900-01-11,0.19112084872078638,0.23663495235048904,0.28105813101422,0.2953677680183848,0.31593453791739207,0.3298893054027427,0.340081656542919
1900-01-12,0.19075403294810164,0.23645403912268612,0.2778079148341602,0.2949818752536881,0.3166717350358442,0.3293805826033477,0.33282047536452647
1900-01-13,0.1905290240507897,0.2355565793145611,0.2783583122743045,0.2958555568446203,0.31935037844462083,0.3294066318549687,0.34262732698069226
1900-01-14,0.1900513518753482,0.2349169340871597,0.27950927295957884,0.29596149598530763,0.3179934101672865,0.33240774624974206,0.34729362557961796
1900-01-15,0.18979093762555305,0.23460729875623676,0.27907997554936964,0.2952046650738717,0.31634998959064853,0.3288444505342605,0.3402933141541411
1900-01-16,0.19008535214165845,0.2347240595996461,0.2828283216702227,0.29540712368357563,0.31645553852891073,0.3265387751948352,0.3352152503785085
1900-01-17,0.19105219460795547,0.23815200222904062,0.2825568368028525,0.29642389501432864,0.315518276131094,0.3281056085599146,0.3338750311141237
1900-01-18,0.19056388116743245,0.25572025716292707,0.2836561768922303,0.2983693262656769,0.31713856063596213,0.33389315231167704,0.345499427720674
1900-01-19,0.1902661794618696,0.2552681113007523,0.2883226409263284,0.2994803515207952,0.31740908497781894,0.33635468301424676,0.343612381411329
1900-01-20,0.19008312729824103,0.2545104872783975,0.2881099892203483,0.29906774239203415,0.3155874441686589,0.33251222842788686,0.33898354683126974
1900-01-21,0.18974052440967037,0.2537410844943249,0.28940296672787347,0.29828378817163775,0.31460956391216977,0.32833262727201296,0.34245905270331756
1900-01-22,0.19557090500281488,0.2534773233352007,0.28957007665321627,0.29906948232762864,0.317596853527585,0.33284563263866074,0.34395279803329365
1900-01-23,0.2088927139575493,0.2531842020325148,0.28896260129660534,0.2993688790187075,0.317795555635966,0.33189639017493777,0.3474974884493306
1900-01-24,0.20717870838738528,0.2527706006366733,0.2883926222298475,0.29859922561687197,0.31716925906104526,0.32718875255352287,0.3361899350654677
1900-01-25,0.20597082316556317,0.25235411651440587,0.29230002889048484,0.29950467878650433,0.3168177208185096,0.3241610371103516,0.33964707614965334
1900-01-26,0.2045532751987909,0.25221381969864504,0.2916501001237424,0.2991674121770134,0.31623185849147584,0.32427967041284256,0.3424282454100212
1900-01-27,0.20362728112470824,0.25280481036765146,0.29075775671361576,0.29833420113461295,0.3136053572074129,0.3271772650096389,0.3409921716713849
1900-01-28,0.21122997539674634,0.2554691271646826,0.2918989259364543,0.2985171510393421,0.3134763793474512,0.3248213445602058,0.3386808709426079
1900-01-29,0.23111910296785781,0.25940634962037445,0.2928681110167231,0.30088781984555896,0.3152272708407054,0.33167338526879736,0.3606265832328777
1900-01-30,0.2307442676695504,0.2596637313618544,0.29107395581483025,0.3001190175614878,0.31446958609696557,0.3310476624497616,0.35282095416018844
1900-01-31,0.2315293502954043,0.25957691925512694,0.29273529884425625,0.29915708974388355,0.3132802362912104,0.32766277543678207,0.3393025466460927
1900-02-01,0.23418681930036916,0.2588706785812779,0.2941923318467939,0.29878805402242214,0.31267106411128953,0.32555084081975416,0.3342048220501037
1900-02-02,0.236580551256717,0.2608717362830715,0.29340666834318213,0.2988946121471534,0.31198824008132797,0.3246775736058241,0.3351141264601777
1900-02-03,0.23457883166586144,0.26056577290820754,0.2944490338203434,0.2989800203969557,0.3119185492166878,0.3251624660992145,0.33424918019030336
1900-02-04,0.23743840977933886,0.2597167606419534,0.29402910074566185,0.30019923322675535,0.3131024493059561,0.332064951330255,0.3506280797915645
1900-02-05,0.2444164067449448,0.25905309823357014,0.2935976621369486,0.30211627997709634,0.31670620527157933,0.3414096374622259,0.3511289136330065
1900-02-06,0.2433529330751339,0.25860456505269974,0.29228060713508053,0.3017451463619387,0.31587728232503404,0.33743132039040163,0.34290958980117336
1900-02-07,0.24143247850516286,0.25810990906506187,0.2912043626860067,0.3012224224228049,0.31735772236434934,0.3312112775014474,0.334269562842152
1900-02-08,0.24036762200503178,0.25762612283592756,0.2919791964916499,0.3008898420348504,0.32050274217594826,0.32925752958523696,0.3324597369233775
1900-02-09,0.23942728255010115,0.25810130754888866,0.29322185685439034,0.3014745392938694,0.3186110302979963,0.33673005441895487,0.34098381385679977
1900-02-10,0.24416284729780952,0.26099363233067474,0.2921290377298805,0.30258937167374944,0.3185111901714407,0.334183590337471,0.3411354459493184
1900-02-11,0.2532012710846274,0.2589322986576477,0.29220738575032584,0.3034685999556753,0.3181271735919948,0.33103668812584297,0.34241177385336985
1900-02-12,0.24969643125673802,0.2580851024689814,0.29601518597086196,0.30490089832531114,0.3197057819723902,0.3350122243288609,0.35078155244310905
1900-02-13,0.24851958701466662,0.257485531055931,0.2970208148246122,0.30494025792174195,0.31986862767633806,0.33361552690614915,0.35550727416898925
1900-02-14,0.24749235329181862,0.2564950380367338,0.29613029620894893,0.3034323457580656,0.3175133415928957,0.3303482352939656,0.3399455397472434
1900-02-15,0.2464483445908595,0.25578645790182547,0.29496892942877084,0.3026416109564747,0.316230592133452,0.3268806082163646,0.3336455435973682
1900-02-16,0.24553454820783036,0.25539419864473956,0.29527699531404805,0.30212028075130354,0.3137102955934468,0.3282733346756351,0.3430879111123601
1900-02-17,0.24447268882920864,0.254912223819464,0.2957378431775714,0.3015318944207846,0.3134277026444827,0.3255862863811447,0.33823766789010884
1900-02-18,0.24398743927775324,0.2547290966536115,0.29546752470235293,0.30183176648605703,0.31334460151574284,0.3275781320145368,0.34250693617059946
1900-02-19,0.24371921767479862,0.25490103224132904,0.29466748354690664,0.30177674506645935,0.3139358516138066,0.32848048473480507,0.34337845014263274
1900-02-20,0.243593104884953,0.2544685004993128,0.2962446156224001,0.30331572329516543,0.31828023859050236,0.3316119215768865,0.3497460247057872
1900-02-21,0.24356390817353699,0.25515734310535876,0.29920328458205586,0.3058262337124142,0.3204810679427759,0.34110949458635653,0.3581178033548306
1900-02-22,0.24369492096030565,0.2548225969037546,0.30129405577482615,0.3070850903234563,0.3226066710288892,0.33895450012430156,0.36135466861973137
1900-02-23,0.24377509618626514,0.25906638979978835,0.30078963577363754,0.30681207912296016,0.323560981224479,0.335125296672694,0.35362695654580506
1900-02-24,0.24324196539311316,0.2608941196618999,0.2995962038735494,0.3061805186463575,0.32509092198971246,0.3340148032110618,0.3435964988929149
1900-02-25,0.24553548963040345,0.2603564536452521,0.29852563948903893,0.30635747289609966,0.321466510367113,0.3343175451254203,0.3534335198012637
1900-02-26,0.24577577568693357,0.26227265096732877,0.2994185257565083,0.307051710391598,0.3190966552315021,0.3384158817797128,0.3444265858205612
1900-02-27,0.24523565210483433,0.26304908652669745,0.29894784303163613,0.3062063251012893,0.317211850828395,0.33423771590378554,0.3380736014526354
1900-02-28,0.24764017073116876,0.26278294280434566,0.2980475229384034,0.30510311534883083,0.3162066518835346,0.3292285793944837,0.33518717313648794
1900-03-01,0.25798057674355135,0.2622375896161436,0.2982458587525405,0.30534401476388134,0.31925198253744597,0.3283767305826982,0.33367268090053914
1900-03-02,0.2580489014697609,0.26180459966321146,0.2973678898413359,0.30549930310522233,0.32020787586603117,0.330928474494326,0.3437907464923596
1900-03-03,0.2572557637089198,0.2605543299873084,0.2977491817480037,0.30568519570578445,0.3188211975089431,0.3335824108277772,0.3412528893426398
1900-03-04,0.25736639681128687,0.26222782155944624,0.2990575391626007,0.30636730982462346,0.31909999360942093,0.33588706610728286,0.34439807310568765
1900-03-05,0.257062461241357,0.2633487354339141,0.2993516660218088,0.3064060065816877,0.317728090727536,0.33739398909060403,0.3417839696298879
1900-03-06,0.2566670823071991,0.26324962481711994,0.29768636256337855,0.30445455212099115,0.31483141470397047,0.32907739134332137,0.3338877087897357
1900-03-07,0.25615712504983584,0.26347996313803457,0.29730895671407365,0.30392483191925607,0.3150377158878219,0.3269647949485106,0.3353344712726062
1900-03-08,0.25559067872877783,0.26300672184323237,0.2978662269470256,0.3031531679540282,0.31461119545164484,0.32499851242472855,0.33358246086635285
1900-03-09,0.2549037911510273,0.26340228461073434,0.2981647239283948,0.3060123735854603,0.3168387123533975,0.3405131660736165,0.36292392286519826
1900-03-10,0.2543793928126491,0.26227034351760437,0.29817637598012403,0.30617515731023026,0.31630032046211093,0.3402592980490822,0.36298157516813234
1900-03-11,0.25614541476195846,0.2661983680373613,0.2976714008808737,0.3055238504172456,0.31446068505410685,0.3385985099693457,0.3494680350090422
1900-03-12,0.2580068564545281,0.270673826074067,0.29951574284534693,0.30831396336066286,0.31911891349534477,0.3417156846674687,0.3583372386447417
