,min,5%,25%,mean,75%,95%,max
1900-01-01,0.1943034318253383,0.21202851798584274,0.2591166852883829,0.279837507576578,0.30934511611384946,0.3230701908740005,0.337317553957447
1900-01-02,0.19365962012626406,0.21163938295824763,0.25902465925473855,0.2798376346962206,0.30804486805893455,0.32556345516931995,0.3356747017739057
1900-01-03,0.19322117753847848,0.21124401757194666,0.25900636089425955,0.28065192372379094,0.30716432759449447,0.32467326017896736,0.35047606849116203
1900-01-04,0.19289004182842678,0.21085785594317338,0.26104761783363767,0.2803823224443516,0.3075323577736971,0.32125260022814306,0.34919201903467517
1900-01-05,0.19345438825480943,0.21043457082442346,0.26151022663699997,0.27992196007929177,0.3075422874128634,0.3177698748665835,0.34258125240597875
1900-01-06,0.19320683701326824,0.2100877888655189,0.26129832951885235,0.28022939605244773,0.3066062979056582,0.31857172984662124,0.3388982547256356
1900-01-07,0.1927397069280506,0.2099845937436042,0.26119420274076705,0.2810878481927003,0.30722237926621876,0.3180118360636511,0.3532611101610857
1900-01-08,0.19228488552192524,0.2102285522804567,0.2604945032686698,0.28067455723140045,0.30636226864064176,0.3173861999428306,0.34855930316136474
1900-01-09,0.19678602646829976,0.2110762241158719,0.2614775998672464,0.28156390934942105,0.3053180126513661,0.32295218778888996,0.3416558548016532
1900-01-10,0.20509099313465418,0.21158348449207776,0.2652637840438474,0.28280549616496614,0.3058570624861305,0.32335222240855316,0.3363626154047342
1900-01-11,0.20462394389644462,0.2110989505210793,0.26411731055527954,0.28238178620970633,0.30631619994424053,0.3213508698183413,0.3326914213134677
1900-01-12,0.2024393150145244,0.21063659464806347,0.2626959348228936,0.28243290160088597,0.3065148614401131,0.32259788894416974,0.3368974210309367
1900-01-13,0.20080929905347641,0.21076843749972296,0.26332366495162185,0.2829953541569681,0.3077007023084705,0.32256397213850185,0.33569569791234327
1900-01-14,0.2014592213339316,0.21066291708891552,0.2634004685718512,0.2834727201043,0.3086175814651957,0.32165853621254387,0.332443561430507
1900-01-15,0.20357548010199183,0.21064554639042393,0.2629638152335816,0.28349399979672624,0.30748411063576664,0.32635273127748954,0.3335460219116191
1900-01-16,0.20492372037851472,0.21386700518603893,0.26271155489465614,0.2834197287287299,0.30545985035334416,0.3267800253259281,0.3327634105721744
1900-01-17,0.20484456471058912,0.22965034064535209,0.26550471096239875,0.28456840177834786,0.30354924629177804,0.323977187551079,0.3289515238645324
1900-01-18,0.20455394417071038,0.22928120618938957,0.26971300274071436,0.2861629361038789,0.30445551659442915,0.32727706413931623,0.3372914746096909
1900-01-19,0.20637941900049336,0.22870959099451016,0.2699085453464971,0.28770624354770674,0.305828920872736,0.33214887813209754,0.3433260846277093
1900-01-20,0.2140267504632557,0.22804580358926027,0.26939380139403585,0.28742800464358104,0.30490561478643785,0.329764268169587,0.3372460333297936
1900-01-21,0.21537586093814334,0.2274671916008511,0.2688982045289054,0.28674286713167074,0.30434684174604354,0.3290562114548219,0.33337768925194466
1900-01-22,0.2171019907272616,0.227274207302675,0.2688223344841294,0.2872325880071512,0.30879892632484507,0.3285459412764095,0.33073226332514116
1900-01-23,0.21763341011617596,0.2323434860740555,0.26875985236301553,0.2881698564933426,0.31032535453726406,0.32778309478880796,0.33053655072574106
1900-01-24,0.21702045922438998,0.23227533843396972,0.26974795288007786,0.28814362556839346,0.3092576910975148,0.32595171412584145,0.3305119047635737
1900-01-25,0.21624025084180243,0.23681881913262107,0.27055718880290985,0.2890399430795614,0.31078508456466847,0.3236716581782085,0.32851822977132117
1900-01-26,0.21546902596237066,0.2360548286561499,0.27345676834105814,0.2886543124036276,0.30885962575460996,0.32241182424582193,0.32658233141534787
1900-01-27,0.21489453193966085,0.23513710410723415,0.27534408290652745,0.28848929493948455,0.30709867622990683,0.3226688507011328,0.33632858985576475
1900-01-28,0.2143943755181749,0.2347073748557647,0.2761456653002437,0.28846901760579347,0.3067337050836256,0.3212401896158684,0.33629506576573537
1900-01-29,0.21373062506467622,0.2379973134126049,0.2757051668753055,0.2898121116697955,0.3102902877218105,0.3266186484471559,0.3433488301294097
1900-01-30,0.21312721374932622,0.23933447178001666,0.27484177636960655,0.29034935312789883,0.30929183122914816,0.3303887150909424,0.3568902195683102
1900-01-31,0.21274284587927192,0.24354808641863526,0.27524077901166977,0.28954929215819536,0.308011726676855,0.327889546959531,0.3489310779427786
1900-02-01,0.21601436585739187,0.24262117003175296,0.2752495203628451,0.28812556120713,0.30623957693296666,0.32005767703209276,0.3414541910917809
1900-02-02,0.21738049836971196,0.24432816452712547,0.27465544576537504,0.28836151799024334,0.30583621309131137,0.3225091665186143,0.3356373646099552
1900-02-03,0.21590118552973978,0.24334199412307844,0.27481157389854177,0.28818324331481193,0.3060483515648259,0.32113361112076894,0.33100554792481357
1900-02-04,0.2162741628640841,0.24212137905208214,0.2754991241254036,0.28827248992946114,0.30526853111449076,0.323533148445872,0.32771073519003924
1900-02-05,0.21950415156371322,0.24256205412143422,0.27777256915167964,0.28887656093902586,0.3075555937484816,0.3215532460267453,0.33544683059118374
1900-02-06,0.22294140005342503,0.24479740111040968,0.2761082124791274,0.2892161419654899,0.30811177132943846,0.3194190101150034,0.3360558619963047
1900-02-07,0.22267352590448974,0.2468159354312735,0.27555757706802503,0.2891264802432537,0.30657202824096336,0.3183792309046769,0.33278366693455175
