,sm_initial,sm_difference,prec_rollingsum,sm_final,tmean_rollingavg
2000-01-26,0.239953469625,-0.015333490000000005,0.0,0.224619979625,56.42334586445854
2005-10-30,0.205311001625,-0.0109288585,0.0,0.194382143125,62.88744055357439
2005-10-29,0.206715531875,-0.011856537624999997,0.0,0.19485899425,64.00184319169126
2005-10-28,0.208289695125,-0.012968989375000017,0.0,0.19532070575,65.02736856722314
2005-01-28,0.32150812125,-0.007188960500000008,0.0,0.31431916075,47.24422227342524
1986-03-02,0.287917210125,-0.01935456812499997,0.0,0.268562642,59.04672021779313
1986-03-03,0.28576438075,-0.017349767500000002,0.0,0.26841461325,58.6993499774819
1986-04-04,0.2644876355,-0.01377570174999998,0.0,0.25071193375,61.22480058252636
2015-07-27,0.241416737375,-0.03667225462500001,0.0,0.20474448274999998,84.95459380202942
2000-01-27,0.23824231125,-0.01352521537500001,0.0,0.224717095875,55.08771130468481
1991-10-21,0.255097286625,-0.013448334874999968,0.0,0.24164895175,66.2498217948165
1987-04-29,0.27373699674999996,-0.024364711624999952,0.0,0.249372285125,67.83429261605421
1999-11-20,0.1939219315,-0.010074967375000021,0.0,0.18384696412499998,62.75659341514178
2005-10-31,0.204042142625,-0.009503349999999994,0.0,0.194538792625,61.989585611842635
1999-11-19,0.195096371625,-0.011108543499999984,0.0,0.183987828125,62.66773779576817
1999-11-17,0.19742560725,-0.012304479874999996,0.0,0.185121127375,60.92076409205754
1999-11-16,0.199549051,-0.01385154387500001,0.0,0.185697507125,60.82109615826331
1987-10-14,0.1962120665,-0.012842469500000009,0.0,0.183369597,63.971375393370984
1987-10-15,0.194678539875,-0.011858833374999989,0.0,0.1828197065,63.20987824580602
1987-10-16,0.19335377612500002,-0.01114893325000002,0.0,0.182204842875,62.935301606994024
1987-10-17,0.192175059125,-0.01055300449999999,0.0,0.181622054625,62.87909308917636
1987-10-18,0.19118411175,-0.009827115125000008,0.0,0.181356996625,63.00093684084573
1981-11-27,0.26720176275,-0.02112280375000003,0.0,0.24607895899999999,58.18468559090892
1981-11-26,0.269257502375,-0.022573310250000006,0.0,0.246684192125,56.88359160268562
1981-11-25,0.27155428975,-0.023917019250000005,0.0,0.2476372705,56.07951787634904
1991-10-23,0.25278773625,-0.011825012250000017,0.0,0.240962724,66.84605141706284
1991-10-22,0.25392549799999997,-0.012843653374999986,0.0,0.24108184462499999,66.45593787055807
1999-11-18,0.196167179875,-0.01161974312499997,0.0,0.18454743675000002,61.90470445029119
2005-11-01,0.202788503875,0.0055582222499999945,0.0,0.208346726125,61.453186624073446
2000-01-25,0.24136771575,-0.016206933374999982,0.0,0.225160782375,57.52368263944861
1991-10-20,0.25646885425,-0.014163453624999989,0.0,0.242305400625,65.83654615933233
