,sm_initial,sm_difference,prec_rollingsum,sm_final,tmean_rollingavg
2006-01-07,0.285215206625,-0.0031188923750000153,0.0,0.28209631425,55.347613640563
2006-01-06,0.28546740675,-0.003260494750000009,0.0,0.282206912,55.64791816099808
2006-01-10,0.284256636,-0.002503962875000043,0.0,0.28175267312499996,55.687155663107525
2006-01-09,0.28457639275,-0.0028226837500000546,0.0,0.28175370899999996,55.49582491861442
2006-01-08,0.28487354525,-0.0029622867500000427,0.0,0.2819112585,54.86430843943696
1991-10-20,0.308165851,-0.006568020499999994,0.0,0.3015978305,67.29925777168297
1996-02-27,0.299834761,-0.0057492519999999825,1.9504817419637396e-06,0.294085509,59.213726299713706
1999-11-18,0.254604352875,-0.007812798124999992,4.685595627296842e-06,0.24679155475,63.7550335848019
1999-11-19,0.2536804005,-0.007139553125000003,4.685595627296842e-06,0.246540847375,64.45186200047011
1999-11-20,0.25291633737499997,-0.006609753874999957,4.685595627296842e-06,0.2463065835,64.60495590472321
1999-11-21,0.25215624725,-0.006066660250000022,4.685595627296842e-06,0.246089587,63.830699308046384
1996-01-17,0.31192799975,-0.006535987500000007,6.9367027064125934e-06,0.30539201225,43.137940986974506
2001-10-29,0.281092941375,-0.013379127500000032,1.006603576367336e-05,0.267713813875,63.58096126039215
2001-10-30,0.2788390555,-0.011420455999999968,1.006603576367336e-05,0.2674185995,63.52749648714241
2009-01-25,0.28895720775,-0.0040792614999999866,1.1718403940849201e-05,0.28487794625,46.161861881655966
2009-01-26,0.28873416025,-0.0039430637499999754,1.1718403940849201e-05,0.2847910965,45.9536536424232
2016-02-22,0.341098848,-0.0048454984999999895,2.5862973216151806e-05,0.3362533495,56.277891564859615
2009-03-09,0.286697648625,-0.0052005280000000376,3.252426959030239e-05,0.281497120625,59.04019988651873
2017-12-03,0.31330544325,-0.008046366249999992,6.264575425709292e-05,0.305259077,54.155107649893445
2017-12-04,0.3124032835,-0.007030925250000042,6.678613129026616e-05,0.30537235825,54.941727155411904
1999-11-22,0.251427142625,-0.005495749750000001,7.703742217807244e-05,0.245931392875,63.366796121711566
2017-12-02,0.314911458375,-0.009446935500000031,7.779849782176221e-05,0.305464522875,55.19595793289086
1986-03-01,0.323654074625,-0.01596420825,8.597464556592392e-05,0.307689866375,58.01929186544424
1991-10-22,0.30688693437500003,-0.00570601562500006,9.622452676012676e-05,0.30118091874999997,67.7398858976159
1991-10-21,0.30749254025,-0.00609507462500003,9.622452676012676e-05,0.30139746562499997,67.51301523296814
2009-03-10,0.2861755535,-0.004185342000000036,0.00016821164222923548,0.2819902115,60.58058665821754
1987-10-14,0.285857420125,-0.006262254249999988,0.000179173117207737,0.279595165875,64.50791218836858
1987-10-15,0.28487772425,-0.005119479750000044,0.000179173117207737,0.2797582445,64.28336583133984
1986-02-02,0.3063501985,-0.0018781842499999701,0.00020887896704806772,0.30447201425000003,51.0128726404655
1991-10-23,0.306339455,-0.005071263624999989,0.0002234351918010795,0.301268191375,68.02385145238489
1985-12-29,0.31438023600000004,-0.0024194232500000523,0.00022480865509344567,0.31196081275,41.762425790548924
1986-01-01,0.31680530475,-0.005907850875000009,0.00022480865509344567,0.310897453875,44.03309619968339
1985-12-30,0.315774148875,-0.0039385371249999745,0.00022480865509344567,0.31183561175,42.43247386739642
1985-12-31,0.316450249625,-0.005040667250000019,0.00022480865509344567,0.311409582375,43.04004809109423
2006-01-05,0.28560967775,-0.003282382000000028,0.00025915323390650276,0.28232729575,55.163584340166956
1986-02-28,0.32458483,-0.01648576412499997,0.0003266254939903413,0.308099065875,57.59277711044085
1981-11-27,0.32825466137500003,-0.010670190250000045,0.00034201582313313087,0.317584471125,58.030298092503365
1981-11-28,0.32713945637499997,-0.009862535374999981,0.00034201582313313087,0.317276921,57.87124995649966
1981-11-25,0.330497836,-0.01172456287500001,0.00034201582313313087,0.318773273125,56.23137818287879
1981-11-26,0.329365081,-0.011193672749999994,0.00034201582313313087,0.31817140825,57.034546154165135
1981-11-24,0.33179604725,-0.012531866624999999,0.00034909164434463087,0.319264180625,55.25188447621408
1986-02-27,0.323382887375,-0.01462095487499998,0.00035520127157996726,0.3087619325,54.83365855043286
1995-10-20,0.320559409375,-0.014817868374999987,0.00035554044989390474,0.305741541,66.4173267502896
1995-10-21,0.3185737595,-0.013250861000000003,0.00035554044989390474,0.3053228985,66.4539841029978
1995-10-22,0.316701894375,-0.01172049125000002,0.00035554044989390474,0.304981403125,66.31675298375342
1995-10-23,0.3151243975,-0.010410680750000012,0.00035554044989390474,0.30471371675,66.37752061833304
1995-10-19,0.323338798,-0.017142573125000005,0.00036307520849547954,0.306196224875,66.36611533203157
1995-10-18,0.326755058125,-0.02012714562500001,0.00036323296804810246,0.3066279125,66.1417566348558
1981-11-29,0.326058876625,-0.006858880750000018,0.00044512649286164267,0.319199995875,57.3422300909077
1996-02-26,0.3004192985,-0.0062516029999999945,0.00044544705727262915,0.2941676955,57.65594422314102
2003-12-09,0.296384891625,-0.006303753249999988,0.00047341185490619523,0.290081138375,48.88619279119972
2016-02-21,0.341787658625,-0.00994008937499996,0.0005745212109590495,0.33184756925000003,54.45429967031841
2010-12-23,0.297432097,-0.0017942501250000076,0.0006233387945972508,0.295637846875,49.53123978779485
2010-12-24,0.297336327125,0.004002723875000003,0.0006233387945972508,0.301339051,49.763541519614186
1999-01-20,0.295918991375,-0.005914536124999981,0.0006666713676443262,0.29000445525,46.123799888292915
2009-01-27,0.28830078825,-0.0034331296249999754,0.0006778511546938256,0.284867658625,46.12738177982724
1991-10-19,0.308902140875,-0.007120079624999998,0.0006897273251931623,0.30178206125,67.13719895560828
1991-10-18,0.309858498375,-0.007802514500000024,0.0006986908390144458,0.302055983875,67.2697659137349
1991-10-17,0.311017402875,-0.008680863625000035,0.0006986908390144458,0.30233653925,67.60072021953093
1999-01-21,0.29590402,-0.006287622125000003,0.0007142130083150874,0.289616397875,47.205891699671135
2009-01-24,0.289750946125,-0.004712598250000033,0.0007173401659754241,0.285038347875,46.383673716750415
