,sm_initial,sm_difference,prec_rollingsum,sm_final,tmean_rollingavg
2000-01-26,0.23251495325,-0.007817861250000002,0.0,0.224697092,56.42334586445854
2005-10-30,0.209985814,-0.006941178749999999,0.0,0.20304463525,62.88744055357439
2005-10-29,0.210787646,-0.007422440624999999,0.0,0.203365205375,64.00184319169126
2005-10-28,0.21169346649999998,-0.008023935499999996,0.0,0.203669531,65.02736856722314
2005-01-28,0.325099518875,-0.006648642499999968,0.0,0.318450876375,47.24422227342524
1986-03-02,0.298233502375,-0.015535102625000019,0.0,0.28269839975,59.04672021779313
1986-03-03,0.29671945475,-0.014439185249999986,0.0,0.2822802695,58.6993499774819
1986-04-04,0.274761012875,-0.011566579749999972,0.0,0.263194433125,61.22480058252636
2015-07-27,0.268578770875,-0.027932007874999998,0.0,0.24064676299999999,84.95459380202942
2000-01-27,0.231703280375,-0.0069623766249999886,0.0,0.22474090375,55.08771130468481
1991-10-21,0.271354664375,-0.012249867874999987,0.0,0.2591047965,66.2498217948165
1987-04-29,0.28675927162500003,-0.02022477312500004,0.0,0.2665344985,67.83429261605421
1999-11-20,0.206198819375,-0.00626132262500001,0.0,0.19993749675,62.75659341514178
2005-10-31,0.209235273625,-0.006217042874999995,0.0,0.20301823075,61.989585611842635
1999-11-19,0.20686682875,-0.006777077875000009,0.0,0.200089750875,62.66773779576817
1999-11-17,0.208138835375,-0.007326378500000008,0.0,0.200812456875,60.92076409205754
1999-11-16,0.209208886875,-0.008047770375000013,0.0,0.2011611165,60.82109615826331
1987-10-14,0.20594484775,-0.008171582499999996,0.0,0.19777326525,63.971375393370984
1987-10-15,0.205043789125,-0.0076635278749999924,0.0,0.19738026125,63.20987824580602
1987-10-16,0.204240257625,-0.007296024250000005,0.0,0.196944233375,62.935301606994024
1987-10-17,0.203504179,-0.0069891049999999955,0.0,0.196515074,62.87909308917636
1987-10-18,0.202899361625,-0.006631391250000007,0.0,0.196267970375,63.00093684084573
1981-11-27,0.254141792375,-0.010965753000000023,0.0,0.24317603937499999,58.18468559090892
1981-11-26,0.2549093595,-0.011269236624999984,0.0,0.243640122875,56.88359160268562
1981-11-25,0.25570838949999997,-0.011477077374999978,0.0,0.244231312125,56.07951787634904
1991-10-23,0.269402523625,-0.011286085000000001,0.0,0.258116438625,66.84605141706284
1991-10-22,0.27036433075,-0.011880626750000012,0.0,0.258483704,66.45593787055807
