,sm_initial,sm_difference,prec_rollingsum,sm_final
1991-10-19,0.34981279557626177,-0.0084912953845383,0.0,0.34132150019172347
2020-10-19,0.3575430918672959,-0.006722240668641188,0.0,0.3508208511986547
2020-10-20,0.3569817220712722,-0.006414100281032065,0.0,0.35056762179024015
2020-10-21,0.35639401485307587,-0.006050453656432808,0.0,0.35034356119664306
2020-10-22,0.3557318835551267,-0.005638858173623862,0.0,0.35009302538150283
2020-10-23,0.35517291105416016,0.0015078903111138131,0.0,0.35668080136527397
1992-10-25,0.29981828826489926,-0.003333711566398334,0.0,0.2964845766985009
2020-10-18,0.3582148859764675,-0.0070146778421498746,0.0,0.3512002081343176
1992-10-24,0.3004056873566062,-0.003659812298139886,0.0,0.29674587505846634
1992-10-08,0.3028734342639474,-0.0007920923681998815,0.0,0.30208134189574753
1992-10-07,0.30336445245431787,-0.0045546556836401075,0.0,0.29880979677067776
1992-10-06,0.30397469755796697,-0.005154185555552693,0.0,0.2988205120024143
1984-02-08,0.32235495363139516,-0.008802989872220335,0.0,0.3135519637591748
1998-08-03,0.2864578042194307,-0.017938896222299217,0.0,0.26851890799713146
1998-08-04,0.28464248203420933,-0.016021393438201637,0.0,0.2686210885960077
1992-10-23,0.301129442769606,-0.004035862344617669,0.0,0.29709358042498835
2020-10-17,0.3589106163685663,-0.007741369919416652,0.0,0.35116924644914965
2020-10-16,0.3596631381394239,-0.008199551939190919,0.0,0.351463586200233
2020-10-15,0.36061893852542587,-0.008772738474794761,0.0,0.3518462000506311
1998-06-29,0.3386549762139097,-0.026866675548481378,0.0,0.31178830066542834
1998-06-30,0.33584531831486375,-0.025774884926209496,0.0,0.31007043338865425
1998-07-01,0.33337038661931456,-0.024864613333936247,0.0,0.3085057732853783
1998-07-02,0.33123018822422556,-0.0240406810313617,0.0,0.30718950719286386
1993-07-12,0.34452481215468134,-0.03554531923123849,0.0,0.30897949292344284
1993-07-11,0.3501215480769544,-0.039442071632807774,0.0,0.3106794764441466
1998-07-03,0.3291382420825267,-0.02223545279788247,0.0,0.3069027892846442
2010-10-11,0.3545773605087041,-0.01120070158018821,0.0,0.3433766589285159
1992-10-27,0.2989026664494278,-0.0018945701300619455,0.0,0.29700809631936587
1992-10-26,0.2992658458572774,-0.003027105305686506,0.0,0.2962387405515909
2020-10-10,0.3695859146755504,-0.01490125133471748,0.0,0.35468466334083293
2020-10-11,0.36739734071733404,-0.01323407589246356,0.0,0.3541632648248705
2020-10-12,0.365123882346893,-0.011737461177479258,0.0,0.35338642116941377
2020-10-13,0.3632870516316023,-0.010552372693005574,0.0,0.3527346789385967
2020-10-14,0.3619081190575544,-0.009649893270715026,0.0,0.35225822578683935
1998-08-05,0.28298917317109834,-0.012577459822109005,0.0,0.27041171334898934
1998-06-28,0.34222607262677013,-0.02882435631169583,0.0,0.3134017163150743
2002-01-01,0.40604374015537725,-0.02565902197352904,0.0,0.3803847181818482
1999-01-22,0.37792378347214234,-0.008967429764361323,0.0,0.368956353707781
1991-10-10,0.3689292226085473,-0.022882223310210004,0.0,0.3460469992983373
1986-01-05,0.36636770825660014,-0.011634104848351756,0.0,0.3547336034082484
1986-01-06,0.3654413848119052,-0.011106619503543247,0.0,0.35433476530836194
2006-05-30,0.3557314334893716,-0.022305445711182814,0.0,0.33342598777818877
1996-05-27,0.3328646108852018,-0.014504573964445155,0.0,0.31836003692075665
1986-01-07,0.36423727410016715,-0.010170958820816589,0.0,0.35406631527935056
1991-10-11,0.3649864058882279,-0.019684675264268536,0.0,0.34530173062395936
2010-12-23,0.3413139874646703,-0.0019502200805587289,0.0,0.33936376738411156
2010-12-25,0.34110329577566556,0.020737450922282297,0.0,0.36184074669794786
1999-11-18,0.2949459973438921,-0.008397990425373314,0.0,0.2865480069185188
1999-11-19,0.29406490876036295,-0.007711072391729634,0.0,0.2863538363686333
1999-11-20,0.2933330651748701,-0.0072638412820145715,0.0,0.28606922389285555
1999-11-21,0.29241575990056556,-0.006539846346503675,0.0,0.2858759135540619
1999-11-22,0.2915265754561665,-0.005724839953796856,0.0,0.28580173550236965
2010-12-24,0.34117526371470747,0.0017413738977155035,0.0,0.34291663761242297
1991-10-12,0.36189300784847495,-0.017319294955383036,0.0,0.3445737128930919
1991-10-13,0.3593079046690949,-0.015445305131733755,0.0,0.34386259953736115
1991-10-14,0.3572118981772753,-0.013937088951722298,0.0,0.343274809225553
1984-09-19,0.24290933529813377,-0.009306821629805978,0.0,0.2336025136683278
1984-09-20,0.24132354309954948,-0.007768267410275392,0.0,0.2335552756892741
1984-09-21,0.24023215197716935,-0.004464152842146352,0.0,0.235767999135023
1991-10-23,0.34672280733166155,-0.00576998610292162,0.0,0.34095282122873993
1991-10-22,0.34737164483454647,-0.0068944709565240125,0.0,0.34047717387802245
2017-02-12,0.3771089536163973,-0.012238753405035274,0.0,0.364870200211362
2017-02-13,0.37582153283545716,-0.012043079186053296,0.0,0.36377845364940387
1991-10-21,0.3480787821165956,-0.007342759809475852,0.0,0.34073602230711975
1991-10-20,0.34885825046564134,-0.007833459227911954,0.0,0.3410247912377294
2009-01-23,0.33009049250835093,-0.009348898046602216,0.0,0.3207415944617487
1991-10-18,0.35115211999820345,-0.009480981995996174,0.0,0.3416711380022073
2008-11-28,0.33190658293984815,-0.00887770463176113,0.0,0.323028878308087
1991-10-17,0.3525159765522815,-0.01048071968170955,0.0,0.34203525687057196
1991-10-16,0.3539860864750423,-0.011569437910291691,0.0,0.3424166485647506
1991-10-15,0.3554999802256836,-0.01269162393920259,0.0,0.342808356286481
