,min,5%,25%,mean,75%,95%,max
1900-01-01,0.15266658571706918,0.19537991510167324,0.24340802139036002,0.2647762728354704,0.29224657213736377,0.3474776716052938,0.35434221686104084
1900-01-02,0.15825180630465108,0.19526285758471343,0.24259972271734753,0.264388284214758,0.2918601438487495,0.3456719221062727,0.3527967186612848
1900-01-03,0.1619222660721416,0.1950966764507033,0.24099169860927003,0.2642147449597421,0.29107523896455845,0.3450739623084912,0.3539106718837375
1900-01-04,0.16394009613605237,0.19491253510290762,0.242866736472319,0.26470478919595875,0.29094497603180297,0.3439041533372486,0.3547278125840358
1900-01-05,0.16427082697466022,0.19479581805884055,0.24506882186759416,0.2651916631905618,0.2968356763262065,0.34278745775342623,0.35383299109321215
1900-01-06,0.1646187634017059,0.19469813285451396,0.2449535984708145,0.265620121282265,0.2977208645837126,0.34149679719959397,0.3530497660224336
1900-01-07,0.16440694473608883,0.19455514796211648,0.24419536361136127,0.2653786026291761,0.2937588125265628,0.34189458354107893,0.3519233335280351
1900-01-08,0.1643555644209468,0.19434465568215992,0.24373103660270093,0.26488676193347116,0.29430105667995776,0.3403569238756172,0.35019442023948755
1900-01-09,0.17690095528133076,0.19426030346540565,0.24427154067859763,0.2666214526355936,0.2953114655511243,0.3404157040831165,0.34847155907732097
1900-01-10,0.17984831741413165,0.19425554864822348,0.2445228796296818,0.26829234747806696,0.29600895488376083,0.3399270409971558,0.3474178327075065
1900-01-11,0.1778394014449088,0.19423191017569794,0.24424077413544995,0.26789387055970926,0.2964091067825398,0.338687770623351,0.3477573214147962
1900-01-12,0.17764787066460522,0.19412320458930535,0.24412665842711473,0.267540653208616,0.2953953360774241,0.33796104207748806,0.35110704957576
1900-01-13,0.17680230949818332,0.19389175677857193,0.2459304436048224,0.26721852655131295,0.2959215847221946,0.33751430168366575,0.3492090533031213
1900-01-14,0.1763829869987274,0.19352096226052787,0.2466194797478736,0.266701768985361,0.2936896584324536,0.3363683438557562,0.3480418945698051
1900-01-15,0.17577978917711085,0.1931451935947369,0.24724832214514908,0.2665598980363804,0.2922239525693142,0.33493489564965717,0.3472915568006099
1900-01-16,0.175125495087636,0.1930056236032304,0.2455123672668618,0.2666391677033132,0.2940011056272426,0.3321931105313001,0.346703657228306
1900-01-17,0.1750328634299491,0.1927487436765293,0.24892570570584488,0.2671177415414221,0.2953850702631287,0.330760680481174,0.3460073659802427
1900-01-18,0.17382736023257359,0.1925174247618471,0.2510259095779866,0.2681871092418614,0.2964181836286443,0.33516841721667767,0.34531018382171264
1900-01-19,0.1700707884602521,0.19237411989402303,0.25153751500951155,0.2691843844244056,0.2967182745938391,0.3348786088591142,0.3433928527575516
1900-01-20,0.16765065263226434,0.19396329577589816,0.2504408240889915,0.269138718519476,0.2965677946916291,0.33330606747709757,0.3437135302415554
1900-01-21,0.16509285252054265,0.19547499440248062,0.24899079254992976,0.26910654443305476,0.29633592862127045,0.3322603207439848,0.3477242107138627
1900-01-22,0.1638503917007781,0.19766068881086593,0.24825607574998468,0.27046899491242116,0.2969711928862052,0.3307563345961183,0.35666409996590615
1900-01-23,0.16796959358936087,0.20527186346417298,0.2478866096903786,0.27085876951532495,0.2966785232320683,0.32906547318373547,0.35406244525666936
1900-01-24,0.17241966143093507,0.2066473706881493,0.24915966115509122,0.2705928744320759,0.2952850213247847,0.3293790213688045,0.3508201541422831
1900-01-25,0.1726994744908561,0.2061632808402255,0.2508420992220459,0.27170589328203576,0.2957860026202044,0.3308033618290607,0.348794236407741
1900-01-26,0.1725233206486396,0.20592771829750978,0.2498974538224633,0.27162498510893524,0.294638743030463,0.3319979025477929,0.3533460918257288
1900-01-27,0.17347862501850447,0.20630254701629278,0.2489240614943048,0.2712683835560416,0.2935348406676045,0.32728311123601106,0.3669147753087187
1900-01-28,0.17483433587412242,0.20970473631150538,0.2480653826212822,0.2714698125466959,0.29371722090304897,0.32592673398243466,0.36385450322910945
1900-01-29,0.17456651229650672,0.21097124286618463,0.2486488587329142,0.2726401967782441,0.3010445983878184,0.3255167541244097,0.3611114950760799
1900-01-30,0.17360829452274568,0.20991840790583893,0.24836745846283362,0.27243526351997976,0.3002631205916822,0.32341256604768953,0.3590662529139027
1900-01-31,0.17398274599602812,0.20901301166091413,0.24878068430957767,0.2718748321051513,0.29944170680304083,0.3222972873032336,0.35647844858052713
1900-02-01,0.17516943144470706,0.20762799727839087,0.24842862929288045,0.27171430732138935,0.2989127668102574,0.3211686136949592,0.35472476253036533
1900-02-02,0.1754633558969121,0.20739651670625794,0.2477898616501643,0.2715917051492308,0.2978454585660344,0.32283692810569653,0.3572123822352417
1900-02-03,0.17519477306858405,0.2071803516181985,0.24893731556279403,0.2717189943336641,0.29740538199825683,0.3204886216941901,0.36719904176943075
1900-02-04,0.17487725733792583,0.20694629178157536,0.250064853346589,0.2722083624201625,0.30004412407039877,0.3187271310226766,0.3822689519960804
1900-02-05,0.17456459996736168,0.20634294483513493,0.25331057394807804,0.27231520211048205,0.3003571050245577,0.3180429099033164,0.38176146774517883
1900-02-06,0.17402675451646316,0.2055671854482061,0.2529170813267489,0.27265603612355227,0.30011326636119173,0.32158689162972176,0.37435746476312015
1900-02-07,0.17383901615124445,0.20493214845948307,0.25668883254752584,0.2729395735771785,0.30016347690052697,0.32219448934376255,0.3700506227743249
